year,district,neighborhood,specific_count,crime_category,total_count,crime_rate
2015,9,Armour Square / Bridgeport,3985,Violent Crimes,77738,0.051261931101906404
2015,10,Little Village / Lower West Side,4172,Violent Crimes,77738,0.05366744706578507
2015,11,Austin / Garfield Park,5859,Violent Crimes,77738,0.07536854562762098
2015,12,East Village / Garfield Park,3179,Violent Crimes,77738,0.04089377138593738
2015,14,Avondale / Bucktown,2064,Violent Crimes,77738,0.026550721654789163
2015,15,Austin,3965,Violent Crimes,77738,0.05100465666726697
2015,16,Dunning / Edison Park,2185,Violent Crimes,77738,0.028107231984357713
2015,17,Albany Park / Avondale,2027,Violent Crimes,77738,0.02607476395070622
2015,18,Lincoln Park / Magnificent Mile,1980,Violent Crimes,77738,0.025470169029303557
2015,19,Lake View / Lincoln Park,2546,Violent Crimes,77738,0.032751035529599425
2015,20,Andersonville / Edgewater,1148,Violent Crimes,77738,0.014767552548303276
2015,22,Auburn Gresham / Beverly,2550,Violent Crimes,77738,0.03280249041652731
2015,24,Edgewater / Rogers Park,1977,Violent Crimes,77738,0.025431577864107643
2015,25,Austin / Avondale,4577,Violent Crimes,77738,0.058877254367233525
2016,1,Douglas / Loop,2550,Violent Crimes,83487,0.030543677458766034
2016,2,Douglas / Englewood,3754,Violent Crimes,83487,0.04496508438439518
2016,3,Grand Crossing / Jackson Park,4793,Violent Crimes,83487,0.05741013570975122
2016,4,Avalon Park / Burnside,5600,Violent Crimes,83487,0.067076311281996
2016,5,Burnside / Pullman,4248,Violent Crimes,83487,0.05088217327248554
2016,6,Auburn Gresham / Chatham,5943,Violent Crimes,83487,0.07118473534801825
2016,7,Englewood / Grand Crossing,5629,Violent Crimes,83487,0.06742367075113491
2016,8,Archer Heights / Ashburn,5156,Violent Crimes,83487,0.061758118030352034
2016,9,Armour Square / Bridgeport,4454,Violent Crimes,83487,0.053349623294644676
2016,10,Little Village / Lower West Side,4802,Violent Crimes,83487,0.05751793692431157
2016,11,Austin / Garfield Park,6419,Violent Crimes,83487,0.07688622180698791
2016,12,East Village / Garfield Park,3504,Violent Crimes,83487,0.04197060620216321
2016,14,Avondale / Bucktown,2439,Violent Crimes,83487,0.02921412914585504
2016,15,Austin,4302,Violent Crimes,83487,0.05152898055984764
2016,16,Dunning / Edison Park,2232,Violent Crimes,83487,0.026734701210966976
2016,17,Albany Park / Avondale,2159,Violent Crimes,83487,0.025860313581755244
2016,18,Lincoln Park / Magnificent Mile,2344,Violent Crimes,83487,0.028076227436606895
2016,19,Lake View / Lincoln Park,2696,Violent Crimes,83487,0.0322924527171895
2016,20,Andersonville / Edgewater,1178,Violent Crimes,83487,0.014109981194677016
2016,22,Auburn Gresham / Beverly,2548,Violent Crimes,83487,0.03051972163330818
2016,24,Edgewater / Rogers Park,2231,Violent Crimes,83487,0.02672272329823805
2016,25,Austin / Avondale,4506,Violent Crimes,83487,0.05397247475654893
2017,1,Douglas / Loop,3010,Violent Crimes,82903,0.0363074918881102
2017,2,Douglas / Englewood,3980,Violent Crimes,82903,0.04800791286201947
2017,3,Grand Crossing / Jackson Park,5053,Violent Crimes,82903,0.06095074967130261
2017,4,Avalon Park / Burnside,5419,Violent Crimes,82903,0.06536554768826218
2017,5,Burnside / Pullman,4219,Violent Crimes,82903,0.050890800091673405
2017,6,Auburn Gresham / Chatham,5977,Violent Crimes,82903,0.07209630532067597
2017,7,Englewood / Grand Crossing,5325,Violent Crimes,82903,0.06423169245986272
2017,8,Archer Heights / Ashburn,5028,Violent Crimes,82903,0.060649192429707004
2017,9,Armour Square / Bridgeport,4087,Violent Crimes,82903,0.04929857785604864
2017,10,Little Village / Lower West Side,4431,Violent Crimes,82903,0.053448005500404086
2017,11,Austin / Garfield Park,6198,Violent Crimes,82903,0.07476207133638108
2017,12,East Village / Garfield Park,3620,Violent Crimes,82903,0.04366548858304283
2017,14,Avondale / Bucktown,2480,Violent Crimes,82903,0.029914478366283487
2017,15,Austin,3947,Violent Crimes,82903,0.047609857303113276
2017,16,Dunning / Edison Park,2242,Violent Crimes,82903,0.02704365342629338
2017,17,Albany Park / Avondale,1999,Violent Crimes,82903,0.02411251703798415
2017,18,Lincoln Park / Magnificent Mile,2779,Violent Crimes,82903,0.03352110297576686
2017,19,Lake View / Lincoln Park,2655,Violent Crimes,82903,0.03202537905745269
2017,20,Andersonville / Edgewater,1223,Violent Crimes,82903,0.014752180258856737
2017,22,Auburn Gresham / Beverly,2515,Violent Crimes,82903,0.030336658504517326
2017,24,Edgewater / Rogers Park,2295,Violent Crimes,82903,0.02768295477847605
2017,25,Austin / Avondale,4421,Violent Crimes,82903,0.05332738260376585
2018,1,Douglas / Loop,3050,Violent Crimes,82667,0.036895012520110806
2018,2,Douglas / Englewood,4027,Violent Crimes,82667,0.048713513251962694
2018,3,Grand Crossing / Jackson Park,4568,Violent Crimes,82667,0.055257841702251204
2018,4,Avalon Park / Burnside,5242,Violent Crimes,82667,0.06341103463292487
2018,5,Burnside / Pullman,4164,Violent Crimes,82667,0.05037076463401357
2018,6,Auburn Gresham / Chatham,5838,Violent Crimes,82667,0.07062068298111701
2018,7,Englewood / Grand Crossing,5483,Violent Crimes,82667,0.06632634545828445
2018,8,Archer Heights / Ashburn,5127,Violent Crimes,82667,0.062019911210035444
2018,9,Armour Square / Bridgeport,3758,Violent Crimes,82667,0.045459494114943086
2018,10,Little Village / Lower West Side,4310,Violent Crimes,82667,0.05213688654481232
2018,11,Austin / Garfield Park,6375,Violent Crimes,82667,0.0771166245297398
2018,12,East Village / Garfield Park,3594,Violent Crimes,82667,0.043475631146648604
2018,14,Avondale / Bucktown,2245,Violent Crimes,82667,0.02715714855988484
2018,15,Austin,3911,Violent Crimes,82667,0.04731029310365684
2018,16,Dunning / Edison Park,2300,Violent Crimes,82667,0.027822468457788477
2018,17,Albany Park / Avondale,2122,Violent Crimes,82667,0.025669251333663975
2018,18,Lincoln Park / Magnificent Mile,3111,Violent Crimes,82667,0.03763291277051302
2018,19,Lake View / Lincoln Park,2704,Violent Crimes,82667,0.032709545526026104
2018,20,Andersonville / Edgewater,1430,Violent Crimes,82667,0.017298317345494574
2018,22,Auburn Gresham / Beverly,2509,Violent Crimes,82667,0.0303506840698223
2018,24,Edgewater / Rogers Park,2361,Violent Crimes,82667,0.028560368708190693
2018,25,Austin / Avondale,4438,Violent Crimes,82667,0.05368526739811533
2019,1,Douglas / Loop,3133,Violent Crimes,81342,0.03851638759804283
2019,2,Douglas / Englewood,3788,Violent Crimes,81342,0.04656880824174473
2019,3,Grand Crossing / Jackson Park,4852,Violent Crimes,81342,0.05964938162326965
2019,4,Avalon Park / Burnside,4935,Violent Crimes,81342,0.0606697646972044
2019,5,Burnside / Pullman,3976,Violent Crimes,81342,0.04888003737306681
2019,6,Auburn Gresham / Chatham,6202,Violent Crimes,81342,0.07624597378967815
2019,7,Englewood / Grand Crossing,5546,Violent Crimes,81342,0.06818125937400113
2019,8,Archer Heights / Ashburn,5071,Violent Crimes,81342,0.062341717685820364
2019,9,Armour Square / Bridgeport,3580,Violent Crimes,81342,0.04401170367092031
2019,10,Little Village / Lower West Side,4244,Violent Crimes,81342,0.052174768262398266
2019,11,Austin / Garfield Park,5840,Violent Crimes,81342,0.07179562833468565
2019,12,East Village / Garfield Park,3584,Violent Crimes,81342,0.04406087875882078
2019,14,Avondale / Bucktown,2152,Violent Crimes,81342,0.026456197290452656
2019,15,Austin,4073,Violent Crimes,81342,0.05007253325465319
2019,16,Dunning / Edison Park,2290,Violent Crimes,81342,0.02815273782301886
2019,17,Albany Park / Avondale,1838,Violent Crimes,81342,0.02259595289026579
2019,18,Lincoln Park / Magnificent Mile,3294,Violent Crimes,81342,0.040495684886036734
2019,19,Lake View / Lincoln Park,2689,Violent Crimes,81342,0.033057952841090706
2019,20,Andersonville / Edgewater,1286,Violent Crimes,81342,0.015809790760000983
2019,22,Auburn Gresham / Beverly,2543,Violent Crimes,81342,0.03126306213272356
2019,24,Edgewater / Rogers Park,2244,Violent Crimes,81342,0.02758722431216346
2019,25,Austin / Avondale,4182,Violent Crimes,81342,0.05141255439994099
2020,1,Douglas / Loop,2145,Violent Crimes,71051,0.030189582131145233
2020,2,Douglas / Englewood,3295,Violent Crimes,71051,0.04637513898467298
2020,3,Grand Crossing / Jackson Park,4319,Violent Crimes,71051,0.060787321782944645
2020,4,Avalon Park / Burnside,4590,Violent Crimes,71051,0.06460148344147162
2020,5,Burnside / Pullman,3760,Violent Crimes,71051,0.052919733712403765
2020,6,Auburn Gresham / Chatham,5237,Violent Crimes,71051,0.07370761847123897
2020,7,Englewood / Grand Crossing,4816,Violent Crimes,71051,0.06778229722312142
2020,8,Archer Heights / Ashburn,4376,Violent Crimes,71051,0.06158956242698906
2020,9,Armour Square / Bridgeport,3375,Violent Crimes,71051,0.04750109076578796
2020,10,Little Village / Lower West Side,4034,Violent Crimes,71051,0.05677611856272255
2020,11,Austin / Garfield Park,5427,Violent Crimes,71051,0.07638175395138704
2020,12,East Village / Garfield Park,2914,Violent Crimes,71051,0.041012793627112916
2020,14,Avondale / Bucktown,1717,Violent Crimes,71051,0.024165740102180124
2020,15,Austin,3860,Violent Crimes,71051,0.054327173438797484
2020,16,Dunning / Edison Park,1940,Violent Crimes,71051,0.027304330692038112
2020,17,Albany Park / Avondale,1784,Violent Crimes,71051,0.025108724718863915
2020,18,Lincoln Park / Magnificent Mile,1998,Violent Crimes,71051,0.02812064573334647
2020,19,Lake View / Lincoln Park,2062,Violent Crimes,71051,0.02902140715823845
2020,20,Andersonville / Edgewater,1201,Violent Crimes,71051,0.016903351113988545
2020,22,Auburn Gresham / Beverly,2197,Violent Crimes,71051,0.030921450788869966
2020,24,Edgewater / Rogers Park,2139,Violent Crimes,71051,0.03010513574756161
2020,25,Austin / Avondale,3865,Violent Crimes,71051,0.05439754542511717
2021,1,Douglas / Loop,2735,Violent Crimes,72733,0.037603288741011646
2021,2,Douglas / Englewood,3496,Violent Crimes,72733,0.048066214785585634
2021,3,Grand Crossing / Jackson Park,4233,Violent Crimes,72733,0.05819916681561327
2021,4,Avalon Park / Burnside,5014,Violent Crimes,72733,0.06893707120564256
2021,5,Burnside / Pullman,3556,Violent Crimes,72733,0.04889114982195152
2021,6,Auburn Gresham / Chatham,5291,Violent Crimes,72733,0.0727455212901984
2021,7,Englewood / Grand Crossing,4444,Violent Crimes,72733,0.06110018836016664
2021,8,Archer Heights / Ashburn,4408,Violent Crimes,72733,0.060605227338347105
2021,9,Armour Square / Bridgeport,3548,Violent Crimes,72733,0.048781158483769405
2021,10,Little Village / Lower West Side,3732,Violent Crimes,72733,0.05131095926195812
2021,11,Austin / Garfield Park,5058,Violent Crimes,72733,0.0695420235656442
2021,12,East Village / Garfield Park,3314,Violent Crimes,72733,0.045563911841942445
2021,14,Avondale / Bucktown,1928,Violent Crimes,72733,0.026507912501890475
2021,15,Austin,3335,Violent Crimes,72733,0.04585263910467051
2021,16,Dunning / Edison Park,2227,Violent Crimes,72733,0.03061883876644714
2021,17,Albany Park / Avondale,1712,Violent Crimes,72733,0.023538146370973286
2021,18,Lincoln Park / Magnificent Mile,2725,Violent Crimes,72733,0.037465799568284
2021,19,Lake View / Lincoln Park,2576,Violent Crimes,72733,0.035417210894642046
2021,20,Andersonville / Edgewater,1404,Violent Crimes,72733,0.019303479850961737
2021,22,Auburn Gresham / Beverly,2220,Violent Crimes,72733,0.03052259634553779
2021,24,Edgewater / Rogers Park,2216,Violent Crimes,72733,0.03046760067644673
2021,25,Austin / Avondale,3561,Violent Crimes,72733,0.048959894408315344
2022,1,Douglas / Loop,3249,Violent Crimes,74978,0.04333271092853904
2022,2,Douglas / Englewood,3662,Violent Crimes,74978,0.0488409933580517
2022,3,Grand Crossing / Jackson Park,4212,Violent Crimes,74978,0.056176478433673877
2022,4,Avalon Park / Burnside,4880,Violent Crimes,74978,0.06508575848915682
2022,5,Burnside / Pullman,3288,Violent Crimes,74978,0.04385286350662861
2022,6,Auburn Gresham / Chatham,5264,Violent Crimes,74978,0.0702072607965003
2022,7,Englewood / Grand Crossing,4159,Violent Crimes,74978,0.05546960441729574
2022,8,Archer Heights / Ashburn,4722,Violent Crimes,74978,0.06297847368561445
2022,9,Armour Square / Bridgeport,3848,Violent Crimes,74978,0.051321721038171196
2022,10,Little Village / Lower West Side,3885,Violent Crimes,74978,0.05181519912507669
2022,11,Austin / Garfield Park,4787,Violent Crimes,74978,0.06384539464909707
2022,12,East Village / Garfield Park,3727,Violent Crimes,74978,0.04970791432153432
2022,14,Avondale / Bucktown,1999,Violent Crimes,74978,0.026661153938488624
2022,15,Austin,3126,Violent Crimes,74978,0.04169222972071808
2022,16,Dunning / Edison Park,2338,Violent Crimes,74978,0.031182480194190294
2022,17,Albany Park / Avondale,1949,Violent Crimes,74978,0.025994291658886608
2022,18,Lincoln Park / Magnificent Mile,2989,Violent Crimes,74978,0.03986502707460855
2022,19,Lake View / Lincoln Park,2877,Violent Crimes,74978,0.03837125556830003
2022,20,Andersonville / Edgewater,1497,Violent Crimes,74978,0.019965856651284378
2022,22,Auburn Gresham / Beverly,2283,Violent Crimes,74978,0.030448931686628076
2022,24,Edgewater / Rogers Park,2519,Violent Crimes,74978,0.033596521646349596
2022,25,Austin / Avondale,3718,Violent Crimes,74978,0.049587879111205956
2023,1,Douglas / Loop,3510,Violent Crimes,82329,0.04263382283278067
2023,2,Douglas / Englewood,4129,Violent Crimes,82329,0.050152437172806666
2023,3,Grand Crossing / Jackson Park,4603,Violent Crimes,82329,0.05590982521347277
2023,4,Avalon Park / Burnside,5141,Violent Crimes,82329,0.062444582103511524
2023,5,Burnside / Pullman,3687,Violent Crimes,82329,0.044783733556826875
2023,6,Auburn Gresham / Chatham,5556,Violent Crimes,82329,0.06748533323616222
2023,7,Englewood / Grand Crossing,4139,Violent Crimes,82329,0.05027390105552114
2023,8,Archer Heights / Ashburn,5112,Violent Crimes,82329,0.062092336843639545
2023,9,Armour Square / Bridgeport,4285,Violent Crimes,82329,0.052047273743152475
2023,10,Little Village / Lower West Side,4340,Violent Crimes,82329,0.052715325098082084
2023,11,Austin / Garfield Park,5267,Violent Crimes,82329,0.06397502702571391
2023,12,East Village / Garfield Park,4542,Violent Crimes,82329,0.05516889552891448
2023,14,Avondale / Bucktown,2419,Violent Crimes,82329,0.029382113228631466
2023,15,Austin,3294,Violent Crimes,82329,0.04001020296614802
2023,16,Dunning / Edison Park,2418,Violent Crimes,82329,0.02936996684036002
2023,17,Albany Park / Avondale,2224,Violent Crimes,82329,0.027013567515699208
2023,18,Lincoln Park / Magnificent Mile,3196,Violent Crimes,82329,0.03881985691554616
2023,19,Lake View / Lincoln Park,3134,Violent Crimes,82329,0.03806678084271642
2023,20,Andersonville / Edgewater,1629,Violent Crimes,82329,0.019786466494187954
2023,22,Auburn Gresham / Beverly,2421,Violent Crimes,82329,0.02940640600517436
2023,24,Edgewater / Rogers Park,2642,Violent Crimes,82329,0.032090757813164256
2023,25,Austin / Avondale,4641,Violent Crimes,82329,0.056371387967787775
2024,1,Douglas / Loop,1458,Violent Crimes,33568,0.043434223069590085
2024,2,Douglas / Englewood,1648,Violent Crimes,33568,0.04909437559580553
2024,3,Grand Crossing / Jackson Park,2105,Violent Crimes,33568,0.06270853193517636
2024,4,Avalon Park / Burnside,1943,Violent Crimes,33568,0.05788250714966635
2024,5,Burnside / Pullman,1509,Violent Crimes,33568,0.044953527168732126
2024,6,Auburn Gresham / Chatham,2285,Violent Crimes,33568,0.06807078169685414
2024,7,Englewood / Grand Crossing,1662,Violent Crimes,33568,0.04951143946615825
2024,8,Archer Heights / Ashburn,2114,Violent Crimes,33568,0.06297664442326024
2024,9,Armour Square / Bridgeport,1683,Violent Crimes,33568,0.05013703527168732
2024,10,Little Village / Lower West Side,1865,Violent Crimes,33568,0.05555886558627264
2024,11,Austin / Garfield Park,2009,Violent Crimes,33568,0.05984866539561487
2024,12,East Village / Garfield Park,1780,Violent Crimes,33568,0.053026692087702575
2024,14,Avondale / Bucktown,944,Violent Crimes,33568,0.028122020972354625
2024,15,Austin,1535,Violent Crimes,33568,0.04572807435653003
2024,16,Dunning / Edison Park,926,Violent Crimes,33568,0.027585795996186845
2024,17,Albany Park / Avondale,919,Violent Crimes,33568,0.027377264061010487
2024,18,Lincoln Park / Magnificent Mile,1267,Violent Crimes,33568,0.03774428026692088
2024,19,Lake View / Lincoln Park,1288,Violent Crimes,33568,0.03836987607244995
2024,20,Andersonville / Edgewater,656,Violent Crimes,33568,0.019542421353670163
2024,22,Auburn Gresham / Beverly,1013,Violent Crimes,33568,0.030177550047664443
2024,24,Edgewater / Rogers Park,1100,Violent Crimes,33568,0.03276930409914204
2024,25,Austin / Avondale,1859,Violent Crimes,33568,0.05538012392755005
2001,1,Douglas / Loop,10,Crimes Against Children,2265,0.004415011037527594
2001,2,Douglas / Englewood,83,Crimes Against Children,2265,0.03664459161147903
2001,3,Grand Crossing / Jackson Park,129,Crimes Against Children,2265,0.05695364238410596
2001,4,Avalon Park / Burnside,168,Crimes Against Children,2265,0.07417218543046358
2001,5,Burnside / Pullman,130,Crimes Against Children,2265,0.05739514348785872
2001,6,Auburn Gresham / Chatham,161,Crimes Against Children,2265,0.07108167770419425
2001,7,Englewood / Grand Crossing,134,Crimes Against Children,2265,0.059161147902869755
2001,8,Archer Heights / Ashburn,138,Crimes Against Children,2265,0.060927152317880796
2001,9,Armour Square / Bridgeport,119,Crimes Against Children,2265,0.052538631346578366
2001,10,Little Village / Lower West Side,116,Crimes Against Children,2265,0.05121412803532009
2001,11,Austin / Garfield Park,140,Crimes Against Children,2265,0.06181015452538632
2001,12,East Village / Garfield Park,56,Crimes Against Children,2265,0.024724061810154525
