day_of_week,district,neighborhood,specific_count,crime_category,total_count,crime_rate
Wednesday,11,Austin / Garfield Park,416,Crimes Against Children,7876,0.05281868969019807
Wednesday,12,East Village / Garfield Park,237,Crimes Against Children,7876,0.030091416962925343
Wednesday,13,East Village / Garfield Park,61,Crimes Against Children,7876,0.007745048247841544
Wednesday,14,Avondale / Bucktown,239,Crimes Against Children,7876,0.030345352971051294
Wednesday,15,Austin,322,Crimes Against Children,7876,0.040883697308278316
Wednesday,16,Dunning / Edison Park,253,Crimes Against Children,7876,0.03212290502793296
Wednesday,17,Albany Park / Avondale,250,Crimes Against Children,7876,0.03174200101574403
Wednesday,18,Lincoln Park / Magnificent Mile,100,Crimes Against Children,7876,0.012696800406297613
Wednesday,19,Lake View / Lincoln Park,112,Crimes Against Children,7876,0.014220416455053326
Wednesday,20,Andersonville / Edgewater,95,Crimes Against Children,7876,0.012061960385982732
Wednesday,21,Chinatown / Douglas,83,Crimes Against Children,7876,0.010538344337227019
Wednesday,22,Auburn Gresham / Beverly,366,Crimes Against Children,7876,0.04647028948704927
Wednesday,23,Boystown / Lake View,45,Crimes Against Children,7876,0.005713560182833925
Wednesday,24,Edgewater / Rogers Park,244,Crimes Against Children,7876,0.030980192991366177
Wednesday,25,Austin / Avondale,547,Crimes Against Children,7876,0.06945149822244795
Friday,1,Douglas / Loop,31281,Property Crimes,563252,0.05553642064298041
Friday,2,Douglas / Englewood,18486,Property Crimes,563252,0.03282012314203944
Friday,3,Grand Crossing / Jackson Park,25205,Property Crimes,563252,0.044749064361955214
Friday,4,Avalon Park / Burnside,29523,Property Crimes,563252,0.052415259954691686
Friday,5,Burnside / Pullman,20924,Property Crimes,563252,0.0371485587268221
Friday,6,Auburn Gresham / Chatham,29657,Property Crimes,563252,0.05265316412547137
