dayofweek,beat,district,primary_type,count,average
Friday,0221,02,OTHER OFFENSE,175,0.020458265139116204
Friday,0221,02,PROSTITUTION,45,0.0052606967500584524
Friday,0221,02,PUBLIC PEACE VIOLATION,12,0.0014028524666822538
Friday,0221,02,ROBBERY,128,0.014963759644610709
Friday,0221,02,SEX OFFENSE,5,0.0005845218611176058
Friday,0221,02,STALKING,1,0.00011690437222352116
Friday,0221,02,THEFT,393,0.045943418283843816
Friday,0221,02,WEAPONS VIOLATION,31,0.003624035538929156
Friday,0222,02,ARSON,3,0.00035071311667056346
Friday,0222,02,ASSAULT,275,0.03214870236146832
Friday,0222,02,BATTERY,712,0.08323591302314706
Friday,0222,02,BURGLARY,259,0.030278232405891982
Friday,0222,02,CRIM SEXUAL ASSAULT,11,0.0012859480944587328
Friday,0222,02,CRIMINAL DAMAGE,450,0.05260696750058452
Friday,0222,02,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Friday,0222,02,CRIMINAL TRESPASS,105,0.012274959083469721
Friday,0222,02,DECEPTIVE PRACTICE,229,0.026771101239186346
Friday,0222,02,GAMBLING,8,0.0009352349777881693
Friday,0222,02,HOMICIDE,7,0.0008183306055646482
Friday,0222,02,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Friday,0222,02,INTIMIDATION,2,0.00023380874444704232
Friday,0222,02,KIDNAPPING,5,0.0005845218611176058
Friday,0222,02,LIQUOR LAW VIOLATION,1,0.00011690437222352116
Friday,0222,02,MOTOR VEHICLE THEFT,237,0.027706336216974516
Friday,0222,02,NARCOTICS,269,0.03144727612812719
Friday,0222,02,NON-CRIMINAL,1,0.00011690437222352116
Friday,0222,02,OBSCENITY,1,0.00011690437222352116
Friday,0222,02,OFFENSE INVOLVING CHILDREN,27,0.0031564180500350714
Friday,0222,02,OTHER OFFENSE,255,0.029810614916997897
Friday,0222,02,PROSTITUTION,30,0.0035071311667056347
Friday,0222,02,PUBLIC PEACE VIOLATION,8,0.0009352349777881693
Friday,0222,02,ROBBERY,177,0.020692073883563245
Friday,0222,02,SEX OFFENSE,12,0.0014028524666822538
Friday,0222,02,STALKING,5,0.0005845218611176058
Friday,0222,02,THEFT,931,0.1088379705400982
Friday,0222,02,WEAPONS VIOLATION,37,0.0043254617722702825
Friday,0223,02,ARSON,5,0.0005845218611176058
Friday,0223,02,ASSAULT,264,0.030862754267009587
Friday,0223,02,BATTERY,580,0.06780453588964228
Friday,0223,02,BURGLARY,181,0.02115969137245733
Friday,0223,02,CRIM SEXUAL ASSAULT,12,0.0014028524666822538
Friday,0223,02,CRIMINAL DAMAGE,399,0.046644844517184945
Friday,0223,02,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0223,02,CRIMINAL TRESPASS,87,0.01017068038344634
Friday,0223,02,DECEPTIVE PRACTICE,144,0.01683422960018705
Friday,0223,02,GAMBLING,10,0.0011690437222352116
Friday,0223,02,HOMICIDE,3,0.00035071311667056346
Friday,0223,02,INTERFERENCE WITH PUBLIC OFFICER,5,0.0005845218611176058
Friday,0223,02,INTIMIDATION,1,0.00011690437222352116
Friday,0223,02,KIDNAPPING,4,0.00046761748889408465
Friday,0223,02,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Friday,0223,02,MOTOR VEHICLE THEFT,232,0.027121814355856907
Friday,0223,02,NARCOTICS,193,0.022562543839139585
Friday,0223,02,OFFENSE INVOLVING CHILDREN,26,0.00303951367781155
Friday,0223,02,OTHER OFFENSE,263,0.030745849894786063
Friday,0223,02,PROSTITUTION,8,0.0009352349777881693
Friday,0223,02,PUBLIC PEACE VIOLATION,13,0.001519756838905775
Friday,0223,02,ROBBERY,131,0.015314472761281272
Friday,0223,02,SEX OFFENSE,10,0.0011690437222352116
Friday,0223,02,STALKING,2,0.00023380874444704232
Friday,0223,02,THEFT,702,0.08206686930091185
Friday,0223,02,WEAPONS VIOLATION,48,0.005611409866729015
Friday,0224,02,ARSON,6,0.0007014262333411269
Friday,0224,02,ASSAULT,213,0.024900631283610006
Friday,0224,02,BATTERY,608,0.07107785831190086
Friday,0224,02,BURGLARY,140,0.016366612111292964
Friday,0224,02,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Friday,0224,02,CRIM SEXUAL ASSAULT,11,0.0012859480944587328
Friday,0224,02,CRIMINAL DAMAGE,243,0.028407762450315642
Friday,0224,02,CRIMINAL TRESPASS,64,0.007481879822305354
Friday,0224,02,DECEPTIVE PRACTICE,88,0.010287584755669862
Friday,0224,02,GAMBLING,8,0.0009352349777881693
Friday,0224,02,HOMICIDE,6,0.0007014262333411269
Friday,0224,02,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Friday,0224,02,INTIMIDATION,3,0.00035071311667056346
Friday,0224,02,KIDNAPPING,4,0.00046761748889408465
Friday,0224,02,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Friday,0224,02,MOTOR VEHICLE THEFT,139,0.01624970773906944
Friday,0224,02,NARCOTICS,288,0.0336684592003741
Friday,0224,02,OFFENSE INVOLVING CHILDREN,24,0.0028057049333645077
Friday,0224,02,OTHER OFFENSE,138,0.01613280336684592
Friday,0224,02,PROSTITUTION,120,0.014028524666822539
Friday,0224,02,PUBLIC INDECENCY,1,0.00011690437222352116
Friday,0224,02,PUBLIC PEACE VIOLATION,10,0.0011690437222352116
Friday,0224,02,ROBBERY,146,0.01706803834463409
Friday,0224,02,SEX OFFENSE,6,0.0007014262333411269
Friday,0224,02,STALKING,3,0.00035071311667056346
Friday,0224,02,THEFT,409,0.047813888239420156
Friday,0224,02,WEAPONS VIOLATION,53,0.0061959317278466215
Friday,0225,02,ASSAULT,117,0.013677811550151976
Friday,0225,02,BATTERY,202,0.023614683189151275
Friday,0225,02,BURGLARY,40,0.004676174888940846
Friday,0225,02,CRIM SEXUAL ASSAULT,3,0.00035071311667056346
Friday,0225,02,CRIMINAL DAMAGE,111,0.012976385316810848
Friday,0225,02,CRIMINAL TRESPASS,48,0.005611409866729015
Friday,0225,02,DECEPTIVE PRACTICE,75,0.008767827916764087
Friday,0225,02,HOMICIDE,2,0.00023380874444704232
Friday,0225,02,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Friday,0225,02,INTIMIDATION,2,0.00023380874444704232
Friday,0225,02,MOTOR VEHICLE THEFT,47,0.005494505494505495
Friday,0225,02,NARCOTICS,78,0.00911854103343465
Friday,0225,02,NON - CRIMINAL,1,0.00011690437222352116
Friday,0225,02,OFFENSE INVOLVING CHILDREN,31,0.003624035538929156
Friday,0225,02,OTHER OFFENSE,86,0.01005377601122282
Friday,0225,02,PUBLIC PEACE VIOLATION,14,0.0016366612111292963
Friday,0225,02,ROBBERY,58,0.006780453588964227
Friday,0225,02,SEX OFFENSE,4,0.00046761748889408465
Friday,0225,02,STALKING,1,0.00011690437222352116
Friday,0225,02,THEFT,223,0.026069675005845217
Friday,0225,02,WEAPONS VIOLATION,23,0.002688800561140987
Friday,0231,02,ARSON,1,0.00011690437222352116
Friday,0231,02,ASSAULT,236,0.027589431844750992
Friday,0231,02,BATTERY,620,0.07248071077858312
Friday,0231,02,BURGLARY,100,0.011690437222352116
Friday,0231,02,CRIM SEXUAL ASSAULT,8,0.0009352349777881693
Friday,0231,02,CRIMINAL DAMAGE,242,0.02829085807809212
Friday,0231,02,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Friday,0231,02,CRIMINAL TRESPASS,64,0.007481879822305354
Friday,0231,02,DECEPTIVE PRACTICE,83,0.009703062894552257
Friday,0231,02,GAMBLING,13,0.001519756838905775
Friday,0231,02,HOMICIDE,12,0.0014028524666822538
Friday,0231,02,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Friday,0231,02,INTIMIDATION,2,0.00023380874444704232
Friday,0231,02,KIDNAPPING,2,0.00023380874444704232
Friday,0231,02,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Friday,0231,02,MOTOR VEHICLE THEFT,103,0.01204115033902268
Friday,0231,02,NARCOTICS,174,0.02034136076689268
Friday,0231,02,OBSCENITY,2,0.00023380874444704232
Friday,0231,02,OFFENSE INVOLVING CHILDREN,18,0.002104278700023381
Friday,0231,02,OTHER OFFENSE,128,0.014963759644610709
Friday,0231,02,PROSTITUTION,4,0.00046761748889408465
Friday,0231,02,PUBLIC PEACE VIOLATION,19,0.002221183072246902
Friday,0231,02,ROBBERY,100,0.011690437222352116
Friday,0231,02,SEX OFFENSE,9,0.0010521393500116905
Friday,0231,02,STALKING,3,0.00035071311667056346
Friday,0231,02,THEFT,357,0.041734860883797055
Friday,0231,02,WEAPONS VIOLATION,47,0.005494505494505495
Friday,0232,02,ARSON,1,0.00011690437222352116
Friday,0232,02,ASSAULT,285,0.03331774608370353
Friday,0232,02,BATTERY,783,0.09153612345101707
Friday,0232,02,BURGLARY,165,0.01928922141688099
Friday,0232,02,CRIM SEXUAL ASSAULT,15,0.0017535655833528173
Friday,0232,02,CRIMINAL DAMAGE,303,0.03542202478372691
Friday,0232,02,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0232,02,CRIMINAL TRESPASS,117,0.013677811550151976
Friday,0232,02,DECEPTIVE PRACTICE,155,0.01812017769464578
Friday,0232,02,GAMBLING,7,0.0008183306055646482
Friday,0232,02,HOMICIDE,5,0.0005845218611176058
Friday,0232,02,INTERFERENCE WITH PUBLIC OFFICER,9,0.0010521393500116905
Friday,0232,02,INTIMIDATION,5,0.0005845218611176058
Friday,0232,02,KIDNAPPING,8,0.0009352349777881693
Friday,0232,02,LIQUOR LAW VIOLATION,4,0.00046761748889408465
Friday,0232,02,MOTOR VEHICLE THEFT,174,0.02034136076689268
Friday,0232,02,NARCOTICS,289,0.033785363572597614
Friday,0232,02,OFFENSE INVOLVING CHILDREN,48,0.005611409866729015
Friday,0232,02,OTHER OFFENSE,197,0.02303016132803367
Friday,0232,02,PROSTITUTION,65,0.007598784194528876
Friday,0232,02,PUBLIC PEACE VIOLATION,15,0.0017535655833528173
Friday,0232,02,ROBBERY,188,0.02197802197802198
Friday,0232,02,SEX OFFENSE,8,0.0009352349777881693
Friday,0232,02,STALKING,2,0.00023380874444704232
Friday,0232,02,THEFT,563,0.06581716156184242
Friday,0232,02,WEAPONS VIOLATION,47,0.005494505494505495
Friday,0233,02,ARSON,4,0.00046761748889408465
Friday,0233,02,ASSAULT,251,0.029342997428103812
Friday,0233,02,BATTERY,733,0.08569090483984101
Friday,0233,02,BURGLARY,245,0.028641571194762683
Friday,0233,02,CRIM SEXUAL ASSAULT,17,0.00198737432779986
Friday,0233,02,CRIMINAL DAMAGE,424,0.04956745382277297
Friday,0233,02,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Friday,0233,02,CRIMINAL TRESPASS,90,0.010521393500116905
Friday,0233,02,DECEPTIVE PRACTICE,88,0.010287584755669862
Friday,0233,02,GAMBLING,14,0.0016366612111292963
Friday,0233,02,HOMICIDE,3,0.00035071311667056346
Friday,0233,02,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Friday,0233,02,INTIMIDATION,1,0.00011690437222352116
Friday,0233,02,KIDNAPPING,4,0.00046761748889408465
Friday,0233,02,LIQUOR LAW VIOLATION,9,0.0010521393500116905
Friday,0233,02,MOTOR VEHICLE THEFT,199,0.02326397007248071
Friday,0233,02,NARCOTICS,334,0.03904606032265607
Friday,0233,02,OBSCENITY,2,0.00023380874444704232
Friday,0233,02,OFFENSE INVOLVING CHILDREN,33,0.0038578442833761984
Friday,0233,02,OTHER OFFENSE,169,0.019756838905775075
Friday,0233,02,PROSTITUTION,50,0.005845218611176058
Friday,0233,02,PUBLIC PEACE VIOLATION,7,0.0008183306055646482
Friday,0233,02,ROBBERY,165,0.01928922141688099
Friday,0233,02,SEX OFFENSE,15,0.0017535655833528173
Friday,0233,02,STALKING,3,0.00035071311667056346
Friday,0233,02,THEFT,597,0.06979191021744213
Friday,0233,02,WEAPONS VIOLATION,50,0.005845218611176058
Friday,0234,02,ARSON,4,0.00046761748889408465
Friday,0234,02,ASSAULT,248,0.028992284311433247
Friday,0234,02,BATTERY,614,0.07177928454524199
Friday,0234,02,BURGLARY,166,0.019406125789104514
Friday,0234,02,CRIM SEXUAL ASSAULT,26,0.00303951367781155
Friday,0234,02,CRIMINAL DAMAGE,342,0.03998129530044424
Friday,0234,02,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0234,02,CRIMINAL TRESPASS,89,0.010404489127893383
Friday,0234,02,DECEPTIVE PRACTICE,227,0.026537292494739302
Friday,0234,02,GAMBLING,9,0.0010521393500116905
Friday,0234,02,HOMICIDE,3,0.00035071311667056346
Friday,0234,02,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Friday,0234,02,INTIMIDATION,3,0.00035071311667056346
Friday,0234,02,LIQUOR LAW VIOLATION,4,0.00046761748889408465
Friday,0234,02,MOTOR VEHICLE THEFT,244,0.028524666822539162
Friday,0234,02,NARCOTICS,180,0.02104278700023381
Friday,0234,02,OBSCENITY,1,0.00011690437222352116
Friday,0234,02,OFFENSE INVOLVING CHILDREN,17,0.00198737432779986
Friday,0234,02,OTHER OFFENSE,175,0.020458265139116204
Friday,0234,02,PROSTITUTION,48,0.005611409866729015
Friday,0234,02,PUBLIC PEACE VIOLATION,12,0.0014028524666822538
Friday,0234,02,ROBBERY,209,0.02443301379471592
Friday,0234,02,SEX OFFENSE,17,0.00198737432779986
Friday,0234,02,STALKING,4,0.00046761748889408465
Friday,0234,02,THEFT,960,0.11222819733458031
Friday,0234,02,WEAPONS VIOLATION,38,0.004442366144493804
Friday,0235,02,ARSON,1,0.00011690437222352116
Friday,0235,02,ASSAULT,51,0.005962122983399579
Friday,0235,02,BATTERY,101,0.011807341594575638
Friday,0235,02,BURGLARY,46,0.005377601122281974
Friday,0235,02,CRIM SEXUAL ASSAULT,10,0.0011690437222352116
Friday,0235,02,CRIMINAL DAMAGE,95,0.01110591536123451
Friday,0235,02,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Friday,0235,02,CRIMINAL TRESPASS,11,0.0012859480944587328
Friday,0235,02,DECEPTIVE PRACTICE,99,0.011573532850128595
Friday,0235,02,INTERFERENCE WITH PUBLIC OFFICER,1,0.00011690437222352116
Friday,0235,02,INTIMIDATION,1,0.00011690437222352116
Friday,0235,02,KIDNAPPING,1,0.00011690437222352116
Friday,0235,02,MOTOR VEHICLE THEFT,74,0.008650923544540565
Friday,0235,02,NARCOTICS,10,0.0011690437222352116
Friday,0235,02,OFFENSE INVOLVING CHILDREN,12,0.0014028524666822538
Friday,0235,02,OTHER OFFENSE,54,0.006312836100070143
Friday,0235,02,PUBLIC PEACE VIOLATION,1,0.00011690437222352116
Friday,0235,02,ROBBERY,38,0.004442366144493804
Friday,0235,02,SEX OFFENSE,14,0.0016366612111292963
Friday,0235,02,STALKING,1,0.00011690437222352116
Friday,0235,02,THEFT,311,0.03635725976151508
Friday,0235,02,WEAPONS VIOLATION,8,0.0009352349777881693
Friday,0311,03,ARSON,6,0.0007014262333411269
Friday,0311,03,ASSAULT,253,0.029576806172550853
Friday,0311,03,BATTERY,726,0.08487257423427637
Friday,0311,03,BURGLARY,134,0.015665185877951834
Friday,0311,03,CRIM SEXUAL ASSAULT,12,0.0014028524666822538
Friday,0311,03,CRIMINAL DAMAGE,312,0.0364741641337386
Friday,0311,03,CRIMINAL SEXUAL ASSAULT,1,0.00011690437222352116
Friday,0311,03,CRIMINAL TRESPASS,105,0.012274959083469721
Friday,0311,03,DECEPTIVE PRACTICE,81,0.009469254150105215
Friday,0311,03,GAMBLING,10,0.0011690437222352116
Friday,0311,03,HOMICIDE,5,0.0005845218611176058
Friday,0311,03,INTERFERENCE WITH PUBLIC OFFICER,6,0.0007014262333411269
Friday,0311,03,INTIMIDATION,2,0.00023380874444704232
Friday,0311,03,KIDNAPPING,2,0.00023380874444704232
Friday,0311,03,MOTOR VEHICLE THEFT,131,0.015314472761281272
Friday,0311,03,NARCOTICS,387,0.04524199205050269
Friday,0311,03,OFFENSE INVOLVING CHILDREN,23,0.002688800561140987
Friday,0311,03,OTHER OFFENSE,194,0.022679448211363105
Friday,0311,03,PROSTITUTION,11,0.0012859480944587328
Friday,0311,03,PUBLIC PEACE VIOLATION,9,0.0010521393500116905
Friday,0311,03,ROBBERY,137,0.0160158989946224
Friday,0311,03,SEX OFFENSE,8,0.0009352349777881693
Friday,0311,03,STALKING,4,0.00046761748889408465
Friday,0311,03,THEFT,349,0.040799625906008885
Friday,0311,03,WEAPONS VIOLATION,48,0.005611409866729015
Friday,0312,03,ARSON,6,0.0007014262333411269
Friday,0312,03,ASSAULT,439,0.05132101940612579
Friday,0312,03,BATTERY,1350,0.15782090250175357
Friday,0312,03,BURGLARY,250,0.02922609305588029
Friday,0312,03,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Friday,0312,03,CRIMINAL DAMAGE,560,0.06546644844517185
Friday,0312,03,CRIMINAL SEXUAL ASSAULT,11,0.0012859480944587328
Friday,0312,03,CRIMINAL TRESPASS,443,0.05178863689501988
Friday,0312,03,DECEPTIVE PRACTICE,150,0.017535655833528174
Friday,0312,03,GAMBLING,23,0.002688800561140987
Friday,0312,03,HOMICIDE,10,0.0011690437222352116
Friday,0312,03,INTERFERENCE WITH PUBLIC OFFICER,11,0.0012859480944587328
Friday,0312,03,KIDNAPPING,10,0.0011690437222352116
Friday,0312,03,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Friday,0312,03,MOTOR VEHICLE THEFT,200,0.02338087444470423
Friday,0312,03,NARCOTICS,665,0.07774140752864157
Friday,0312,03,OFFENSE INVOLVING CHILDREN,74,0.008650923544540565
Friday,0312,03,OTHER OFFENSE,356,0.04161795651157353
Friday,0312,03,PROSTITUTION,139,0.01624970773906944
Friday,0312,03,PUBLIC PEACE VIOLATION,42,0.004909983633387889
Friday,0312,03,ROBBERY,285,0.03331774608370353
Friday,0312,03,SEX OFFENSE,24,0.0028057049333645077
Friday,0312,03,STALKING,1,0.00011690437222352116
Friday,0312,03,THEFT,710,0.08300210427870003
Friday,0312,03,WEAPONS VIOLATION,107,0.012508767827916763
Friday,0313,03,ARSON,4,0.00046761748889408465
Friday,0313,03,ASSAULT,410,0.04793079261164367
Friday,0313,03,BATTERY,1083,0.1266074351180734
Friday,0313,03,BURGLARY,308,0.03600654664484452
Friday,0313,03,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Friday,0313,03,CRIMINAL DAMAGE,565,0.06605097030628945
Friday,0313,03,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Friday,0313,03,CRIMINAL TRESPASS,470,0.054945054945054944
Friday,0313,03,DECEPTIVE PRACTICE,139,0.01624970773906944
Friday,0313,03,GAMBLING,22,0.0025718961889174656
Friday,0313,03,HOMICIDE,6,0.0007014262333411269
Friday,0313,03,INTERFERENCE WITH PUBLIC OFFICER,14,0.0016366612111292963
Friday,0313,03,INTIMIDATION,3,0.00035071311667056346
Friday,0313,03,KIDNAPPING,5,0.0005845218611176058
Friday,0313,03,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Friday,0313,03,MOTOR VEHICLE THEFT,189,0.0220949263502455
Friday,0313,03,NARCOTICS,863,0.10088847322889877
Friday,0313,03,OBSCENITY,2,0.00023380874444704232
Friday,0313,03,OFFENSE INVOLVING CHILDREN,42,0.004909983633387889
Friday,0313,03,OTHER OFFENSE,341,0.039864390928220715
Friday,0313,03,PROSTITUTION,6,0.0007014262333411269
Friday,0313,03,PUBLIC PEACE VIOLATION,37,0.0043254617722702825
Friday,0313,03,ROBBERY,207,0.02419920505026888
Friday,0313,03,SEX OFFENSE,19,0.002221183072246902
Friday,0313,03,STALKING,2,0.00023380874444704232
Friday,0313,03,THEFT,584,0.06827215337853636
Friday,0313,03,WEAPONS VIOLATION,89,0.010404489127893383
Friday,0314,03,ARSON,3,0.00035071311667056346
Friday,0314,03,ASSAULT,293,0.0342529810614917
Friday,0314,03,BATTERY,819,0.09574468085106383
Friday,0314,03,BURGLARY,225,0.02630348375029226
Friday,0314,03,CRIM SEXUAL ASSAULT,9,0.0010521393500116905
Friday,0314,03,CRIMINAL DAMAGE,406,0.04746317512274959
Friday,0314,03,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Friday,0314,03,CRIMINAL TRESPASS,132,0.015431377133504794
Friday,0314,03,DECEPTIVE PRACTICE,143,0.016717325227963525
Friday,0314,03,GAMBLING,13,0.001519756838905775
Friday,0314,03,HOMICIDE,4,0.00046761748889408465
Friday,0314,03,INTERFERENCE WITH PUBLIC OFFICER,9,0.0010521393500116905
Friday,0314,03,INTIMIDATION,6,0.0007014262333411269
Friday,0314,03,KIDNAPPING,9,0.0010521393500116905
Friday,0314,03,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Friday,0314,03,MOTOR VEHICLE THEFT,205,0.023965396305821837
Friday,0314,03,NARCOTICS,174,0.02034136076689268
Friday,0314,03,OBSCENITY,1,0.00011690437222352116
Friday,0314,03,OFFENSE INVOLVING CHILDREN,57,0.0066635492167407065
Friday,0314,03,OTHER OFFENSE,236,0.027589431844750992
Friday,0314,03,PROSTITUTION,2,0.00023380874444704232
Friday,0314,03,PUBLIC PEACE VIOLATION,61,0.007131166705634791
Friday,0314,03,ROBBERY,163,0.01905541267243395
Friday,0314,03,SEX OFFENSE,20,0.002338087444470423
Friday,0314,03,STALKING,6,0.0007014262333411269
Friday,0314,03,THEFT,717,0.08382043488426467
Friday,0314,03,WEAPONS VIOLATION,55,0.006429740472293664
Friday,0321,03,ARSON,17,0.00198737432779986
Friday,0321,03,ASSAULT,496,0.057984568622866495
Friday,0321,03,BATTERY,1454,0.16997895721299977
Friday,0321,03,BURGLARY,510,0.059621229833995794
Friday,0321,03,CRIM SEXUAL ASSAULT,31,0.003624035538929156
Friday,0321,03,CRIMINAL DAMAGE,791,0.09247135842880523
Friday,0321,03,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Friday,0321,03,CRIMINAL TRESPASS,219,0.025602057516951136
Friday,0321,03,DECEPTIVE PRACTICE,259,0.030278232405891982
Friday,0321,03,GAMBLING,22,0.0025718961889174656
Friday,0321,03,HOMICIDE,14,0.0016366612111292963
Friday,0321,03,INTERFERENCE WITH PUBLIC OFFICER,26,0.00303951367781155
Friday,0321,03,INTIMIDATION,4,0.00046761748889408465
Friday,0321,03,KIDNAPPING,15,0.0017535655833528173
Friday,0321,03,LIQUOR LAW VIOLATION,8,0.0009352349777881693
Friday,0321,03,MOTOR VEHICLE THEFT,259,0.030278232405891982
Friday,0321,03,NARCOTICS,745,0.08709375730652326
Friday,0321,03,OFFENSE INVOLVING CHILDREN,138,0.01613280336684592
Friday,0321,03,OTHER OFFENSE,457,0.05342529810614917
Friday,0321,03,PROSTITUTION,10,0.0011690437222352116
Friday,0321,03,PUBLIC PEACE VIOLATION,48,0.005611409866729015
Friday,0321,03,ROBBERY,295,0.03448678980593874
Friday,0321,03,SEX OFFENSE,25,0.002922609305588029
Friday,0321,03,STALKING,2,0.00023380874444704232
Friday,0321,03,THEFT,944,0.11035772737900397
Friday,0321,03,WEAPONS VIOLATION,132,0.015431377133504794
Friday,0322,03,ARSON,8,0.0009352349777881693
Friday,0322,03,ASSAULT,411,0.0480476969838672
Friday,0322,03,BATTERY,997,0.1165536591068506
Friday,0322,03,BURGLARY,312,0.0364741641337386
Friday,0322,03,CRIM SEXUAL ASSAULT,21,0.0024549918166939444
Friday,0322,03,CRIMINAL DAMAGE,516,0.060322656067336916
Friday,0322,03,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Friday,0322,03,CRIMINAL TRESPASS,109,0.012742576572363806
Friday,0322,03,DECEPTIVE PRACTICE,146,0.01706803834463409
Friday,0322,03,GAMBLING,9,0.0010521393500116905
Friday,0322,03,HOMICIDE,13,0.001519756838905775
Friday,0322,03,INTERFERENCE WITH PUBLIC OFFICER,18,0.002104278700023381
Friday,0322,03,INTIMIDATION,1,0.00011690437222352116
Friday,0322,03,KIDNAPPING,10,0.0011690437222352116
Friday,0322,03,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Friday,0322,03,MOTOR VEHICLE THEFT,315,0.036824877250409165
Friday,0322,03,NARCOTICS,443,0.05178863689501988
Friday,0322,03,OFFENSE INVOLVING CHILDREN,34,0.00397474865559972
Friday,0322,03,OTHER OFFENSE,306,0.03577273790039748
Friday,0322,03,PROSTITUTION,3,0.00035071311667056346
Friday,0322,03,PUBLIC PEACE VIOLATION,26,0.00303951367781155
Friday,0322,03,ROBBERY,272,0.03179798924479776
Friday,0322,03,SEX OFFENSE,10,0.0011690437222352116
Friday,0322,03,STALKING,1,0.00011690437222352116
Friday,0322,03,THEFT,664,0.07762450315641806
Friday,0322,03,WEAPONS VIOLATION,107,0.012508767827916763
Friday,0323,03,ARSON,11,0.0012859480944587328
Friday,0323,03,ASSAULT,401,0.046878653261631986
