dayofweek,district,primary_type,count,average
Thursday,04,ASSAULT,5589,0.6533785363572597
Thursday,04,BATTERY,13184,1.541267243394903
Thursday,04,BURGLARY,4408,0.5153144727612813
Thursday,04,CONCEALED CARRY LICENSE VIOLATION,6,0.0007014262333411269
Thursday,04,CRIM SEXUAL ASSAULT,265,0.030979658639233108
Thursday,04,CRIMINAL DAMAGE,8301,0.9704231938274491
Thursday,04,CRIMINAL SEXUAL ASSAULT,54,0.006312836100070143
Thursday,04,CRIMINAL TRESPASS,1375,0.1607435118073416
Thursday,04,DECEPTIVE PRACTICE,2435,0.284662146364274
Thursday,04,DOMESTIC VIOLENCE,1,0.00011690437222352116
Thursday,04,GAMBLING,84,0.009819967266775777
Thursday,04,HOMICIDE,109,0.012742576572363806
Thursday,04,INTERFERENCE WITH PUBLIC OFFICER,157,0.01835398643909282
Thursday,04,INTIMIDATION,45,0.0052606967500584524
Thursday,04,KIDNAPPING,65,0.007598784194528876
Thursday,04,LIQUOR LAW VIOLATION,93,0.010872106616787468
Thursday,04,MOTOR VEHICLE THEFT,3277,0.3830956277764788
Thursday,04,NARCOTICS,5379,0.6288286181903203
Thursday,04,NON-CRIMINAL,1,0.00011690437222352116
Thursday,04,OBSCENITY,6,0.0007014262333411269
Thursday,04,OFFENSE INVOLVING CHILDREN,620,0.07248071077858312
Thursday,04,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Thursday,04,OTHER OFFENSE,4688,0.5480476969838672
Thursday,04,PROSTITUTION,344,0.04021510404489128
Thursday,04,PUBLIC PEACE VIOLATION,413,0.04828150572831424
Thursday,04,ROBBERY,2503,0.2926116436754735
Thursday,04,SEX OFFENSE,219,0.025602057516951136
Thursday,04,STALKING,50,0.005845218611176058
Thursday,04,THEFT,10930,1.2777647884030863
Thursday,04,WEAPONS VIOLATION,1208,0.14122048164601356
Thursday,05,ARSON,108,0.012625672200140286
Thursday,05,ASSAULT,4581,0.5355389291559505
Thursday,05,BATTERY,11277,1.3183306055646482
Thursday,05,BURGLARY,3033,0.3545709609539397
Thursday,05,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Thursday,05,CRIM SEXUAL ASSAULT,192,0.02244563946691606
Thursday,05,CRIMINAL DAMAGE,6252,0.7308861351414543
Thursday,05,CRIMINAL SEXUAL ASSAULT,33,0.0038578442833761984
Thursday,05,CRIMINAL TRESPASS,1145,0.13385550619593173
Thursday,05,DECEPTIVE PRACTICE,1558,0.18213701192424597
Thursday,05,GAMBLING,75,0.008767827916764087
Thursday,05,HOMICIDE,107,0.012508767827916763
Thursday,05,HUMAN TRAFFICKING,1,0.00011690437222352116
Thursday,05,INTERFERENCE WITH PUBLIC OFFICER,170,0.019873743277998596
Thursday,05,INTIMIDATION,38,0.004442366144493804
Thursday,05,KIDNAPPING,53,0.0061959317278466215
Thursday,05,LIQUOR LAW VIOLATION,36,0.004208557400046762
Thursday,05,MOTOR VEHICLE THEFT,2481,0.290039747486556
Thursday,05,NARCOTICS,4913,0.5743511807341595
Thursday,05,NON - CRIMINAL,2,0.00023380874444704232
Thursday,05,NON-CRIMINAL (SUBJECT SPECIFIED),1,0.00011690437222352116
Thursday,05,OBSCENITY,7,0.0008183306055646482
Thursday,05,OFFENSE INVOLVING CHILDREN,482,0.056347907411737196
Thursday,05,OTHER OFFENSE,3456,0.40402151040448914
Thursday,05,PROSTITUTION,539,0.0630114566284779
Thursday,05,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,05,PUBLIC PEACE VIOLATION,284,0.03320084171148001
Thursday,05,ROBBERY,1848,0.2160392798690671
Thursday,05,SEX OFFENSE,176,0.020575169511339725
Thursday,05,STALKING,41,0.0047930792611643675
Thursday,05,THEFT,7211,0.8429974281038111
Thursday,05,WEAPONS VIOLATION,1135,0.1326864624736965
Thursday,06,ARSON,87,0.01017068038344634
Thursday,06,ASSAULT,5142,0.6011222819733458
Thursday,06,BATTERY,13202,1.5433715220949265
Thursday,06,BURGLARY,4061,0.4747486555997194
Thursday,06,CONCEALED CARRY LICENSE VIOLATION,10,0.0011690437222352116
Thursday,06,CRIM SEXUAL ASSAULT,247,0.028875379939209727
Thursday,06,CRIMINAL DAMAGE,7213,0.8432312368482581
Thursday,06,CRIMINAL SEXUAL ASSAULT,56,0.006546644844517185
Thursday,06,CRIMINAL TRESPASS,1865,0.21802665419686695
Thursday,06,DECEPTIVE PRACTICE,2993,0.34989478606499885
Thursday,06,GAMBLING,132,0.015431377133504794
Thursday,06,HOMICIDE,159,0.018587795183539865
Thursday,06,INTERFERENCE WITH PUBLIC OFFICER,213,0.024900631283610006
Thursday,06,INTIMIDATION,48,0.005611409866729015
Thursday,06,KIDNAPPING,77,0.00900163666121113
Thursday,06,LIQUOR LAW VIOLATION,59,0.006897357961187748
Thursday,06,MOTOR VEHICLE THEFT,3724,0.4353518821603928
Thursday,06,NARCOTICS,5868,0.6859948562076221
Thursday,06,OBSCENITY,4,0.00046761748889408465
Thursday,06,OFFENSE INVOLVING CHILDREN,546,0.06382978723404255
Thursday,06,OTHER OFFENSE,4287,0.5011690437222353
Thursday,06,PROSTITUTION,298,0.03483750292260931
Thursday,06,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,06,PUBLIC PEACE VIOLATION,371,0.04337152209492635
Thursday,06,ROBBERY,3306,0.38648585457096096
Thursday,06,SEX OFFENSE,235,0.027472527472527472
Thursday,06,STALKING,65,0.007598784194528876
Thursday,06,THEFT,11825,1.3823942015431376
Thursday,06,WEAPONS VIOLATION,1285,0.15022211830722468
Thursday,07,ARSON,140,0.016366612111292964
Thursday,07,ASSAULT,5522,0.6455459434182839
Thursday,07,BATTERY,15531,1.815641805003507
Thursday,07,BURGLARY,3788,0.44283376198269814
Thursday,07,CONCEALED CARRY LICENSE VIOLATION,15,0.0017535655833528173
Thursday,07,CRIM SEXUAL ASSAULT,261,0.030512041150339023
Thursday,07,CRIMINAL DAMAGE,7007,0.8191489361702128
Thursday,07,CRIMINAL SEXUAL ASSAULT,50,0.005845218611176058
Thursday,07,CRIMINAL TRESPASS,1395,0.163081599251812
Thursday,07,DECEPTIVE PRACTICE,1723,0.20142623334112697
Thursday,07,GAMBLING,203,0.023731587561374796
Thursday,07,HOMICIDE,158,0.018470890811316344
Thursday,07,INTERFERENCE WITH PUBLIC OFFICER,221,0.025835866261398176
Thursday,07,INTIMIDATION,19,0.002221183072246902
Thursday,07,KIDNAPPING,49,0.0057283142389525366
Thursday,07,LIQUOR LAW VIOLATION,65,0.007598784194528876
Thursday,07,MOTOR VEHICLE THEFT,2877,0.3363338788870704
Thursday,07,NARCOTICS,7827,0.9150105213935001
Thursday,07,NON-CRIMINAL,1,0.00011690437222352116
Thursday,07,OBSCENITY,6,0.0007014262333411269
Thursday,07,OFFENSE INVOLVING CHILDREN,437,0.05108721066167875
Thursday,07,OTHER OFFENSE,3699,0.43242927285480476
Thursday,07,PROSTITUTION,787,0.09200374093991115
Thursday,07,PUBLIC INDECENCY,3,0.00035071311667056346
Thursday,07,PUBLIC PEACE VIOLATION,386,0.04512508767827917
Thursday,07,ROBBERY,2679,0.3131868131868132
Thursday,07,SEX OFFENSE,230,0.026888005611409867
Thursday,07,STALKING,33,0.0038578442833761984
Thursday,07,THEFT,8924,1.043254617722703
Thursday,07,WEAPONS VIOLATION,1633,0.19090483984101006
Thursday,08,ARSON,176,0.020575169511339725
Thursday,08,ASSAULT,5103,0.5965630114566285
Thursday,08,BATTERY,11990,1.4016834229600188
Thursday,08,BURGLARY,6001,0.7015431377133505
Thursday,08,CONCEALED CARRY LICENSE VIOLATION,35,0.004091653027823241
Thursday,08,CRIM SEXUAL ASSAULT,234,0.02735562310030395
Thursday,08,CRIMINAL DAMAGE,10565,1.235094692541501
Thursday,08,CRIMINAL SEXUAL ASSAULT,57,0.0066635492167407065
Thursday,08,CRIMINAL TRESPASS,1486,0.17371989712415245
Thursday,08,DECEPTIVE PRACTICE,3737,0.4368716389992986
Thursday,08,GAMBLING,111,0.012976385316810848
Thursday,08,HOMICIDE,107,0.012508767827916763
Thursday,08,INTERFERENCE WITH PUBLIC OFFICER,137,0.0160158989946224
Thursday,08,INTIMIDATION,45,0.0052606967500584524
Thursday,08,KIDNAPPING,105,0.012274959083469721
Thursday,08,LIQUOR LAW VIOLATION,125,0.014613046527940146
Thursday,08,MOTOR VEHICLE THEFT,4687,0.5479307926116437
Thursday,08,NARCOTICS,5378,0.6287117138180968
Thursday,08,NON - CRIMINAL,1,0.00011690437222352116
Thursday,08,NON-CRIMINAL,2,0.00023380874444704232
Thursday,08,OBSCENITY,14,0.0016366612111292963
Thursday,08,OFFENSE INVOLVING CHILDREN,644,0.07528641571194762
Thursday,08,OTHER OFFENSE,5196,0.607435118073416
Thursday,08,PROSTITUTION,843,0.09855038578442833
Thursday,08,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,08,PUBLIC PEACE VIOLATION,671,0.0784428337619827
Thursday,08,ROBBERY,2935,0.3431143324760346
Thursday,08,SEX OFFENSE,412,0.04816460135609072
Thursday,08,STALKING,45,0.0052606967500584524
Thursday,08,THEFT,15164,1.7727379003974748
Thursday,08,WEAPONS VIOLATION,1024,0.11971007715688567
Thursday,09,ARSON,120,0.014028524666822539
Thursday,09,ASSAULT,3910,0.4570960953939677
Thursday,09,BATTERY,9550,1.116436754734627
Thursday,09,BURGLARY,3409,0.3985270049099836
Thursday,09,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Thursday,09,CRIM SEXUAL ASSAULT,162,0.01893850830021043
Thursday,09,CRIMINAL DAMAGE,6692,0.7823240589198036
Thursday,09,CRIMINAL SEXUAL ASSAULT,48,0.005611409866729015
Thursday,09,CRIMINAL TRESPASS,1212,0.14168809913490765
Thursday,09,DECEPTIVE PRACTICE,2007,0.23462707505260696
Thursday,09,GAMBLING,88,0.010287584755669862
Thursday,09,HOMICIDE,87,0.01017068038344634
Thursday,09,INTERFERENCE WITH PUBLIC OFFICER,127,0.014846855272387187
Thursday,09,INTIMIDATION,54,0.006312836100070143
Thursday,09,KIDNAPPING,58,0.006780453588964227
Thursday,09,LIQUOR LAW VIOLATION,145,0.01695113397241057
Thursday,09,MOTOR VEHICLE THEFT,3006,0.3514145429039046
Thursday,09,NARCOTICS,5276,0.6167874678512977
Thursday,09,NON - CRIMINAL,1,0.00011690437222352116
Thursday,09,NON-CRIMINAL,1,0.00011690437222352116
Thursday,09,NON-CRIMINAL (SUBJECT SPECIFIED),1,0.00011690437222352116
Thursday,09,OBSCENITY,12,0.0014028524666822538
Thursday,09,OFFENSE INVOLVING CHILDREN,485,0.05669862052840776
Thursday,09,OTHER OFFENSE,3248,0.37970540098199673
Thursday,09,PROSTITUTION,774,0.09048398410100537
Thursday,09,PUBLIC INDECENCY,4,0.00046761748889408465
Thursday,09,PUBLIC PEACE VIOLATION,498,0.058218377367313535
Thursday,09,ROBBERY,1902,0.22235211596913726
Thursday,09,SEX OFFENSE,313,0.036591068505962124
Thursday,09,STALKING,38,0.004442366144493804
Thursday,09,THEFT,9879,1.1548982931961655
Thursday,09,WEAPONS VIOLATION,986,0.11526771101239186
Thursday,10,ARSON,119,0.013911620294599018
Thursday,10,ASSAULT,3574,0.4178162263268646
Thursday,10,BATTERY,9934,1.1613280336684593
Thursday,10,BURGLARY,2130,0.24900631283610006
Thursday,10,CONCEALED CARRY LICENSE VIOLATION,10,0.0011690437222352116
Thursday,10,CRIM SEXUAL ASSAULT,185,0.021627308861351415
Thursday,10,CRIMINAL DAMAGE,4904,0.5732990413841478
Thursday,10,CRIMINAL SEXUAL ASSAULT,49,0.0057283142389525366
Thursday,10,CRIMINAL TRESPASS,999,0.11678746785129764
Thursday,10,DECEPTIVE PRACTICE,1372,0.16039279869067102
Thursday,10,GAMBLING,129,0.015080664016834229
Thursday,10,HOMICIDE,121,0.01414542903904606
Thursday,10,INTERFERENCE WITH PUBLIC OFFICER,112,0.01309328968903437
Thursday,10,INTIMIDATION,36,0.004208557400046762
Thursday,10,KIDNAPPING,30,0.0035071311667056347
Thursday,10,LIQUOR LAW VIOLATION,146,0.01706803834463409
Thursday,10,MOTOR VEHICLE THEFT,2440,0.28524666822539163
Thursday,10,NARCOTICS,6879,0.8041851765256021
Thursday,10,NON - CRIMINAL,3,0.00035071311667056346
Thursday,10,OBSCENITY,3,0.00035071311667056346
Thursday,10,OFFENSE INVOLVING CHILDREN,408,0.04769698386719663
Thursday,10,OTHER OFFENSE,3178,0.37152209492635024
Thursday,10,PROSTITUTION,485,0.05669862052840776
Thursday,10,PUBLIC INDECENCY,2,0.00023380874444704232
Thursday,10,PUBLIC PEACE VIOLATION,503,0.05880289922843114
Thursday,10,ROBBERY,1944,0.22726209960252514
Thursday,10,SEX OFFENSE,211,0.024666822539162966
Thursday,10,STALKING,33,0.0038578442833761984
Thursday,10,THEFT,7457,0.8717559036707972
Thursday,10,WEAPONS VIOLATION,1004,0.11737198971241525
Thursday,11,ARSON,99,0.011573532850128595
Thursday,11,ASSAULT,4820,0.563479074117372
Thursday,11,BATTERY,13992,1.6357259761515082
Thursday,11,BURGLARY,2237,0.26151508066401685
Thursday,11,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Thursday,11,CRIM SEXUAL ASSAULT,220,0.025718961889174656
Thursday,11,CRIMINAL DAMAGE,5837,0.682370820668693
Thursday,11,CRIMINAL SEXUAL ASSAULT,65,0.007598784194528876
Thursday,11,CRIMINAL TRESPASS,1370,0.160158989946224
Thursday,11,DECEPTIVE PRACTICE,2185,0.25543605330839375
Thursday,11,GAMBLING,303,0.03542202478372691
Thursday,11,HOMICIDE,168,0.019639934533551555
Thursday,11,HUMAN TRAFFICKING,1,0.00011690437222352116
Thursday,11,INTERFERENCE WITH PUBLIC OFFICER,264,0.030862754267009587
Thursday,11,INTIMIDATION,34,0.00397474865559972
Thursday,11,KIDNAPPING,51,0.005962122983399579
Thursday,11,LIQUOR LAW VIOLATION,70,0.008183306055646482
Thursday,11,MOTOR VEHICLE THEFT,2954,0.3453355155482815
Thursday,11,NARCOTICS,21640,2.529810614916998
Thursday,11,NON-CRIMINAL (SUBJECT SPECIFIED),1,0.00011690437222352116
Thursday,11,OBSCENITY,4,0.00046761748889408465
Thursday,11,OFFENSE INVOLVING CHILDREN,420,0.049099836333878884
Thursday,11,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Thursday,11,OTHER OFFENSE,3418,0.3995791442599953
Thursday,11,PROSTITUTION,1965,0.2297170914192191
Thursday,11,PUBLIC PEACE VIOLATION,400,0.04676174888940846
Thursday,11,ROBBERY,3117,0.36439092822071545
Thursday,11,SEX OFFENSE,177,0.020692073883563245
Thursday,11,STALKING,52,0.0060790273556231
Thursday,11,THEFT,8463,0.9893617021276596
Thursday,11,WEAPONS VIOLATION,1466,0.17138180967968203
Thursday,12,ARSON,40,0.004676174888940846
Thursday,12,ASSAULT,2727,0.3187982230535422
Thursday,12,BATTERY,5781,0.6758241758241759
Thursday,12,BURGLARY,1710,0.19990647650222118
Thursday,12,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Thursday,12,CRIM SEXUAL ASSAULT,114,0.013327098433481413
Thursday,12,CRIMINAL DAMAGE,4163,0.4866729015665186
Thursday,12,CRIMINAL SEXUAL ASSAULT,56,0.006546644844517185
Thursday,12,CRIMINAL TRESPASS,1192,0.13935001169043723
Thursday,12,DECEPTIVE PRACTICE,2183,0.2552022445639467
Thursday,12,GAMBLING,37,0.0043254617722702825
Thursday,12,HOMICIDE,31,0.003624035538929156
Thursday,12,INTERFERENCE WITH PUBLIC OFFICER,54,0.006312836100070143
Thursday,12,INTIMIDATION,30,0.0035071311667056347
Thursday,12,KIDNAPPING,13,0.001519756838905775
Thursday,12,LIQUOR LAW VIOLATION,118,0.013794715922375496
Thursday,12,MOTOR VEHICLE THEFT,2527,0.29541734860883795
Thursday,12,NARCOTICS,2121,0.2479541734860884
Thursday,12,NON-CRIMINAL,1,0.00011690437222352116
Thursday,12,OBSCENITY,9,0.0010521393500116905
Thursday,12,OFFENSE INVOLVING CHILDREN,236,0.027589431844750992
Thursday,12,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Thursday,12,OTHER OFFENSE,2040,0.23848491933598318
Thursday,12,PROSTITUTION,299,0.034954407294832825
Thursday,12,PUBLIC PEACE VIOLATION,353,0.04126724339490297
Thursday,12,ROBBERY,1353,0.15817161561842413
Thursday,12,SEX OFFENSE,216,0.02525134440028057
Thursday,12,STALKING,34,0.00397474865559972
Thursday,12,THEFT,11851,1.3854337152209493
Thursday,12,WEAPONS VIOLATION,331,0.038695347205985504
Thursday,14,ARSON,81,0.009469254150105215
Thursday,14,ASSAULT,2417,0.2825578676642506
Thursday,14,BATTERY,5798,0.6778115501519757
Thursday,14,BURGLARY,3354,0.39209726443769
Thursday,14,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Thursday,14,CRIM SEXUAL ASSAULT,108,0.012625672200140286
Thursday,14,CRIMINAL DAMAGE,4921,0.5752864157119476
Thursday,14,CRIMINAL SEXUAL ASSAULT,31,0.003624035538929156
Thursday,14,CRIMINAL TRESPASS,826,0.09656301145662848
Thursday,14,DECEPTIVE PRACTICE,1990,0.2326397007248071
Thursday,14,GAMBLING,16,0.0018704699555763386
Thursday,14,HOMICIDE,32,0.003740939911152677
Thursday,14,INTERFERENCE WITH PUBLIC OFFICER,58,0.006780453588964227
Thursday,14,INTIMIDATION,19,0.002221183072246902
Thursday,14,KIDNAPPING,25,0.002922609305588029
Thursday,14,LIQUOR LAW VIOLATION,130,0.015197568389057751
Thursday,14,MOTOR VEHICLE THEFT,2652,0.3100303951367781
Thursday,14,NARCOTICS,2359,0.27577741407528644
Thursday,14,OBSCENITY,5,0.0005845218611176058
Thursday,14,OFFENSE INVOLVING CHILDREN,241,0.028173953705868598
Thursday,14,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Thursday,14,OTHER OFFENSE,2288,0.2674772036474164
Thursday,14,PROSTITUTION,862,0.10077156885667524
Thursday,14,PUBLIC PEACE VIOLATION,223,0.026069675005845217
Thursday,14,ROBBERY,1622,0.18961889174655133
Thursday,14,SEX OFFENSE,204,0.023848491933598316
Thursday,14,STALKING,24,0.0028057049333645077
Thursday,14,THEFT,12683,1.4826981529109189
Thursday,14,WEAPONS VIOLATION,314,0.03670797287818564
Thursday,15,ARSON,72,0.008417114800093524
Thursday,15,ASSAULT,3361,0.39291559504325463
Thursday,15,BATTERY,10119,1.1829553425298107
Thursday,15,BURGLARY,1626,0.1900865092354454
Thursday,15,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Thursday,15,CRIM SEXUAL ASSAULT,153,0.01788636895019874
Thursday,15,CRIMINAL DAMAGE,4077,0.4766191255552958
Thursday,15,CRIMINAL SEXUAL ASSAULT,50,0.005845218611176058
Thursday,15,CRIMINAL TRESPASS,893,0.1043956043956044
Thursday,15,DECEPTIVE PRACTICE,1334,0.15595043254617721
Thursday,15,GAMBLING,298,0.03483750292260931
Thursday,15,HOMICIDE,101,0.011807341594575638
Thursday,15,HUMAN TRAFFICKING,1,0.00011690437222352116
Thursday,15,INTERFERENCE WITH PUBLIC OFFICER,159,0.018587795183539865
Thursday,15,INTIMIDATION,17,0.00198737432779986
Thursday,15,KIDNAPPING,42,0.004909983633387889
Thursday,15,LIQUOR LAW VIOLATION,62,0.007248071077858312
Thursday,15,MOTOR VEHICLE THEFT,1798,0.21019406125789106
Thursday,15,NARCOTICS,12367,1.4457563712882862
Thursday,15,NON-CRIMINAL,1,0.00011690437222352116
Thursday,15,OBSCENITY,3,0.00035071311667056346
Thursday,15,OFFENSE INVOLVING CHILDREN,363,0.042436287117138184
Thursday,15,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Thursday,15,OTHER OFFENSE,2974,0.3476736029927519
Thursday,15,PROSTITUTION,426,0.04980126256722001
Thursday,15,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,15,PUBLIC PEACE VIOLATION,283,0.033083937339256485
Thursday,15,ROBBERY,1986,0.232172083235913
Thursday,15,SEX OFFENSE,152,0.017769464577975215
Thursday,15,STALKING,19,0.002221183072246902
Thursday,15,THEFT,5532,0.646714987140519
Thursday,15,WEAPONS VIOLATION,850,0.09936871638999299
Thursday,16,ARSON,63,0.007364975450081833
Thursday,16,ASSAULT,2173,0.2540332008417115
Thursday,16,BATTERY,4939,0.577390694411971
Thursday,16,BURGLARY,2345,0.2741407528641571
Thursday,16,CONCEALED CARRY LICENSE VIOLATION,49,0.0057283142389525366
Thursday,16,CRIM SEXUAL ASSAULT,66,0.007715688566752397
Thursday,16,CRIMINAL DAMAGE,5173,0.6047463175122749
Thursday,16,CRIMINAL SEXUAL ASSAULT,38,0.004442366144493804
Thursday,16,CRIMINAL TRESPASS,1278,0.14940378770166005
Thursday,16,DECEPTIVE PRACTICE,3033,0.3545709609539397
Thursday,16,GAMBLING,23,0.002688800561140987
Thursday,16,HOMICIDE,10,0.0011690437222352116
Thursday,16,INTERFERENCE WITH PUBLIC OFFICER,52,0.0060790273556231
Thursday,16,INTIMIDATION,34,0.00397474865559972
Thursday,16,KIDNAPPING,51,0.005962122983399579
Thursday,16,LIQUOR LAW VIOLATION,99,0.011573532850128595
Thursday,16,MOTOR VEHICLE THEFT,1967,0.22995090016366612
Thursday,16,NARCOTICS,1926,0.22515782090250175
Thursday,16,NON - CRIMINAL,1,0.00011690437222352116
Thursday,16,NON-CRIMINAL,2,0.00023380874444704232
Thursday,16,OBSCENITY,6,0.0007014262333411269
Thursday,16,OFFENSE INVOLVING CHILDREN,248,0.028992284311433247
Thursday,16,OTHER NARCOTIC VIOLATION,3,0.00035071311667056346
Thursday,16,OTHER OFFENSE,3970,0.464110357727379
Thursday,16,PROSTITUTION,93,0.010872106616787468
Thursday,16,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,16,PUBLIC PEACE VIOLATION,248,0.028992284311433247
Thursday,16,ROBBERY,569,0.06651858779518353
Thursday,16,SEX OFFENSE,197,0.02303016132803367
Thursday,16,STALKING,31,0.003624035538929156
Thursday,16,THEFT,9606,1.1229833995791443
Thursday,16,WEAPONS VIOLATION,224,0.02618657937806874
Thursday,17,ARSON,56,0.006546644844517185
Thursday,17,ASSAULT,1822,0.21299976619125555
Thursday,17,BATTERY,4829,0.5645312134673837
Thursday,17,BURGLARY,2509,0.2933130699088146
Thursday,17,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Thursday,17,CRIM SEXUAL ASSAULT,112,0.01309328968903437
Thursday,17,CRIMINAL DAMAGE,4379,0.5119242459667992
Thursday,17,CRIMINAL SEXUAL ASSAULT,38,0.004442366144493804
Thursday,17,CRIMINAL TRESPASS,744,0.08697685293429974
Thursday,17,DECEPTIVE PRACTICE,1715,0.20049099836333878
Thursday,17,GAMBLING,31,0.003624035538929156
Thursday,17,HOMICIDE,18,0.002104278700023381
Thursday,17,INTERFERENCE WITH PUBLIC OFFICER,41,0.0047930792611643675
Thursday,17,INTIMIDATION,27,0.0031564180500350714
Thursday,17,KIDNAPPING,37,0.0043254617722702825
Thursday,17,LIQUOR LAW VIOLATION,108,0.012625672200140286
Thursday,17,MOTOR VEHICLE THEFT,2200,0.2571896188917466
Thursday,17,NARCOTICS,1550,0.1812017769464578
Thursday,17,NON-CRIMINAL,1,0.00011690437222352116
Thursday,17,OBSCENITY,2,0.00023380874444704232
Thursday,17,OFFENSE INVOLVING CHILDREN,235,0.027472527472527472
Thursday,17,OTHER NARCOTIC VIOLATION,3,0.00035071311667056346
Thursday,17,OTHER OFFENSE,2228,0.26046294131400516
Thursday,17,PROSTITUTION,112,0.01309328968903437
Thursday,17,PUBLIC INDECENCY,1,0.00011690437222352116
Thursday,17,PUBLIC PEACE VIOLATION,270,0.031564180500350716
Thursday,17,ROBBERY,961,0.11234510170680384
Thursday,17,SEX OFFENSE,209,0.02443301379471592
Thursday,17,STALKING,22,0.0025718961889174656
Thursday,17,THEFT,8646,1.010755202244564
Thursday,17,WEAPONS VIOLATION,282,0.03296703296703297
Thursday,18,ARSON,22,0.0025718961889174656
Thursday,18,ASSAULT,2056,0.2403553892915595
Thursday,18,BATTERY,5331,0.6232172083235913
Thursday,18,BURGLARY,1625,0.1899696048632219
Thursday,18,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Thursday,18,CRIM SEXUAL ASSAULT,101,0.011807341594575638
Thursday,18,CRIMINAL DAMAGE,3477,0.4064765022211831
Thursday,18,CRIMINAL SEXUAL ASSAULT,93,0.010872106616787468
Thursday,18,CRIMINAL TRESPASS,2551,0.29822305354220247
Thursday,18,DECEPTIVE PRACTICE,4788,0.5597381342062193
Thursday,18,GAMBLING,14,0.0016366612111292963
Thursday,18,HOMICIDE,21,0.0024549918166939444
Thursday,18,INTERFERENCE WITH PUBLIC OFFICER,80,0.009352349777881692
Thursday,18,INTIMIDATION,26,0.00303951367781155
Thursday,18,KIDNAPPING,17,0.00198737432779986
Thursday,18,LIQUOR LAW VIOLATION,135,0.015782090250175358
Thursday,18,MOTOR VEHICLE THEFT,1324,0.15478138882394202
Thursday,18,NARCOTICS,2137,0.24982464344166472
Thursday,18,NON - CRIMINAL,1,0.00011690437222352116
Thursday,18,NON-CRIMINAL,4,0.00046761748889408465
Thursday,18,OBSCENITY,5,0.0005845218611176058
Thursday,18,OFFENSE INVOLVING CHILDREN,113,0.013210194061257891
