hour,district,primary_type,count,average
7,08,CRIMINAL TRESPASS,202,8.416666666666666
7,08,DECEPTIVE PRACTICE,415,17.291666666666668
7,08,HOMICIDE,15,0.625
7,08,INTERFERENCE WITH PUBLIC OFFICER,4,0.16666666666666666
7,08,INTIMIDATION,3,0.125
7,08,KIDNAPPING,35,1.4583333333333333
7,08,MOTOR VEHICLE THEFT,1231,51.291666666666664
7,08,NARCOTICS,209,8.708333333333334
7,08,NON - CRIMINAL,1,0.041666666666666664
7,08,OFFENSE INVOLVING CHILDREN,101,4.208333333333333
7,08,OTHER OFFENSE,935,38.958333333333336
7,08,PROSTITUTION,265,11.041666666666666
7,08,PUBLIC PEACE VIOLATION,42,1.75
7,08,ROBBERY,367,15.291666666666666
7,08,SEX OFFENSE,104,4.333333333333333
7,08,STALKING,15,0.625
7,08,THEFT,2638,109.91666666666667
7,08,WEAPONS VIOLATION,103,4.291666666666667
7,09,ARSON,22,0.9166666666666666
7,09,ASSAULT,517,21.541666666666668
7,09,BATTERY,1262,52.583333333333336
7,09,BURGLARY,998,41.583333333333336
7,09,CRIM SEXUAL ASSAULT,26,1.0833333333333333
7,09,CRIMINAL DAMAGE,1221,50.875
7,09,CRIMINAL SEXUAL ASSAULT,9,0.375
7,09,CRIMINAL TRESPASS,188,7.833333333333333
7,09,DECEPTIVE PRACTICE,218,9.083333333333334
7,09,GAMBLING,1,0.041666666666666664
7,09,HOMICIDE,23,0.9583333333333334
7,09,INTERFERENCE WITH PUBLIC OFFICER,8,0.3333333333333333
7,09,INTIMIDATION,3,0.125
7,09,KIDNAPPING,19,0.7916666666666666
7,09,LIQUOR LAW VIOLATION,3,0.125
7,09,MOTOR VEHICLE THEFT,752,31.333333333333332
7,09,NARCOTICS,182,7.583333333333333
7,09,NON-CRIMINAL,1,0.041666666666666664
7,09,OBSCENITY,2,0.08333333333333333
7,09,OFFENSE INVOLVING CHILDREN,70,2.9166666666666665
7,09,OTHER OFFENSE,510,21.25
7,09,PROSTITUTION,770,32.083333333333336
7,09,PUBLIC PEACE VIOLATION,29,1.2083333333333333
7,09,ROBBERY,275,11.458333333333334
7,09,SEX OFFENSE,103,4.291666666666667
7,09,STALKING,19,0.7916666666666666
7,09,THEFT,1896,79.0
7,09,WEAPONS VIOLATION,73,3.0416666666666665
7,10,ARSON,22,0.9166666666666666
7,10,ASSAULT,492,20.5
7,10,BATTERY,1339,55.791666666666664
7,10,BURGLARY,627,26.125
7,10,CRIM SEXUAL ASSAULT,25,1.0416666666666667
7,10,CRIMINAL DAMAGE,979,40.791666666666664
7,10,CRIMINAL SEXUAL ASSAULT,8,0.3333333333333333
7,10,CRIMINAL TRESPASS,123,5.125
7,10,DECEPTIVE PRACTICE,136,5.666666666666667
7,10,GAMBLING,1,0.041666666666666664
7,10,HOMICIDE,17,0.7083333333333334
7,10,INTERFERENCE WITH PUBLIC OFFICER,7,0.2916666666666667
7,10,INTIMIDATION,7,0.2916666666666667
7,10,KIDNAPPING,12,0.5
7,10,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,10,MOTOR VEHICLE THEFT,533,22.208333333333332
7,10,NARCOTICS,372,15.5
7,10,NON-CRIMINAL,1,0.041666666666666664
7,10,OFFENSE INVOLVING CHILDREN,67,2.7916666666666665
7,10,OTHER OFFENSE,460,19.166666666666668
7,10,PROSTITUTION,273,11.375
7,10,PUBLIC PEACE VIOLATION,37,1.5416666666666667
7,10,ROBBERY,291,12.125
7,10,SEX OFFENSE,39,1.625
7,10,STALKING,9,0.375
7,10,THEFT,1368,57.0
7,10,WEAPONS VIOLATION,65,2.7083333333333335
7,11,ARSON,26,1.0833333333333333
7,11,ASSAULT,690,28.75
7,11,BATTERY,1918,79.91666666666667
7,11,BURGLARY,650,27.083333333333332
7,11,CONCEALED CARRY LICENSE VIOLATION,1,0.041666666666666664
7,11,CRIM SEXUAL ASSAULT,39,1.625
7,11,CRIMINAL DAMAGE,1215,50.625
7,11,CRIMINAL SEXUAL ASSAULT,11,0.4583333333333333
7,11,CRIMINAL TRESPASS,190,7.916666666666667
7,11,DECEPTIVE PRACTICE,175,7.291666666666667
7,11,GAMBLING,4,0.16666666666666666
7,11,HOMICIDE,39,1.625
7,11,INTERFERENCE WITH PUBLIC OFFICER,22,0.9166666666666666
7,11,INTIMIDATION,5,0.20833333333333334
7,11,KIDNAPPING,15,0.625
7,11,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,11,MOTOR VEHICLE THEFT,733,30.541666666666668
7,11,NARCOTICS,1421,59.208333333333336
7,11,OFFENSE INVOLVING CHILDREN,78,3.25
7,11,OTHER OFFENSE,590,24.583333333333332
7,11,PROSTITUTION,861,35.875
7,11,PUBLIC PEACE VIOLATION,37,1.5416666666666667
7,11,ROBBERY,553,23.041666666666668
7,11,SEX OFFENSE,37,1.5416666666666667
7,11,STALKING,12,0.5
7,11,THEFT,1826,76.08333333333333
7,11,WEAPONS VIOLATION,119,4.958333333333333
7,12,ARSON,8,0.3333333333333333
7,12,ASSAULT,415,17.291666666666668
7,12,BATTERY,838,34.916666666666664
7,12,BURGLARY,570,23.75
7,12,CRIM SEXUAL ASSAULT,17,0.7083333333333334
7,12,CRIMINAL DAMAGE,876,36.5
7,12,CRIMINAL SEXUAL ASSAULT,7,0.2916666666666667
7,12,CRIMINAL TRESPASS,168,7.0
7,12,DECEPTIVE PRACTICE,245,10.208333333333334
7,12,GAMBLING,1,0.041666666666666664
7,12,HOMICIDE,14,0.5833333333333334
7,12,INTERFERENCE WITH PUBLIC OFFICER,3,0.125
7,12,INTIMIDATION,3,0.125
7,12,KIDNAPPING,9,0.375
7,12,LIQUOR LAW VIOLATION,2,0.08333333333333333
7,12,MOTOR VEHICLE THEFT,619,25.791666666666668
7,12,NARCOTICS,74,3.0833333333333335
7,12,NON - CRIMINAL,1,0.041666666666666664
7,12,OFFENSE INVOLVING CHILDREN,41,1.7083333333333333
7,12,OTHER OFFENSE,371,15.458333333333334
7,12,PROSTITUTION,39,1.625
7,12,PUBLIC INDECENCY,1,0.041666666666666664
7,12,PUBLIC PEACE VIOLATION,32,1.3333333333333333
7,12,ROBBERY,212,8.833333333333334
7,12,SEX OFFENSE,41,1.7083333333333333
7,12,STALKING,9,0.375
7,12,THEFT,2554,106.41666666666667
7,12,WEAPONS VIOLATION,29,1.2083333333333333
7,14,ARSON,16,0.6666666666666666
7,14,ASSAULT,313,13.041666666666666
7,14,BATTERY,758,31.583333333333332
7,14,BURGLARY,1375,57.291666666666664
7,14,CRIM SEXUAL ASSAULT,21,0.875
7,14,CRIMINAL DAMAGE,820,34.166666666666664
7,14,CRIMINAL SEXUAL ASSAULT,6,0.25
7,14,CRIMINAL TRESPASS,116,4.833333333333333
7,14,DECEPTIVE PRACTICE,204,8.5
7,14,HOMICIDE,5,0.20833333333333334
7,14,INTERFERENCE WITH PUBLIC OFFICER,4,0.16666666666666666
7,14,INTIMIDATION,2,0.08333333333333333
7,14,KIDNAPPING,5,0.20833333333333334
7,14,LIQUOR LAW VIOLATION,2,0.08333333333333333
7,14,MOTOR VEHICLE THEFT,483,20.125
7,14,NARCOTICS,104,4.333333333333333
7,14,OFFENSE INVOLVING CHILDREN,43,1.7916666666666667
7,14,OTHER NARCOTIC VIOLATION,1,0.041666666666666664
7,14,OTHER OFFENSE,329,13.708333333333334
7,14,PROSTITUTION,243,10.125
7,14,PUBLIC PEACE VIOLATION,20,0.8333333333333334
7,14,ROBBERY,171,7.125
7,14,SEX OFFENSE,43,1.7916666666666667
7,14,STALKING,7,0.2916666666666667
7,14,THEFT,1794,74.75
7,14,WEAPONS VIOLATION,13,0.5416666666666666
7,15,ARSON,18,0.75
7,15,ASSAULT,506,21.083333333333332
7,15,BATTERY,1424,59.333333333333336
7,15,BURGLARY,489,20.375
7,15,CRIM SEXUAL ASSAULT,35,1.4583333333333333
7,15,CRIMINAL DAMAGE,771,32.125
7,15,CRIMINAL SEXUAL ASSAULT,11,0.4583333333333333
7,15,CRIMINAL TRESPASS,122,5.083333333333333
7,15,DECEPTIVE PRACTICE,142,5.916666666666667
7,15,GAMBLING,1,0.041666666666666664
7,15,HOMICIDE,15,0.625
7,15,INTERFERENCE WITH PUBLIC OFFICER,12,0.5
7,15,INTIMIDATION,3,0.125
7,15,KIDNAPPING,18,0.75
7,15,MOTOR VEHICLE THEFT,391,16.291666666666668
7,15,NARCOTICS,467,19.458333333333332
7,15,OFFENSE INVOLVING CHILDREN,74,3.0833333333333335
7,15,OTHER OFFENSE,517,21.541666666666668
7,15,PROSTITUTION,132,5.5
7,15,PUBLIC PEACE VIOLATION,35,1.4583333333333333
7,15,ROBBERY,276,11.5
7,15,SEX OFFENSE,29,1.2083333333333333
7,15,STALKING,5,0.20833333333333334
7,15,THEFT,1147,47.791666666666664
7,15,WEAPONS VIOLATION,57,2.375
7,16,ARSON,7,0.2916666666666667
7,16,ASSAULT,337,14.041666666666666
7,16,BATTERY,831,34.625
7,16,BURGLARY,884,36.833333333333336
7,16,CONCEALED CARRY LICENSE VIOLATION,46,1.9166666666666667
7,16,CRIM SEXUAL ASSAULT,15,0.625
7,16,CRIMINAL DAMAGE,984,41.0
7,16,CRIMINAL SEXUAL ASSAULT,5,0.20833333333333334
7,16,CRIMINAL TRESPASS,584,24.333333333333332
7,16,DECEPTIVE PRACTICE,290,12.083333333333334
7,16,HOMICIDE,1,0.041666666666666664
7,16,INTERFERENCE WITH PUBLIC OFFICER,7,0.2916666666666667
7,16,INTIMIDATION,5,0.20833333333333334
7,16,KIDNAPPING,9,0.375
7,16,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,16,MOTOR VEHICLE THEFT,404,16.833333333333332
7,16,NARCOTICS,105,4.375
7,16,NON - CRIMINAL,1,0.041666666666666664
7,16,NON-CRIMINAL,2,0.08333333333333333
7,16,OBSCENITY,1,0.041666666666666664
7,16,OFFENSE INVOLVING CHILDREN,58,2.4166666666666665
7,16,OTHER OFFENSE,917,38.208333333333336
7,16,PROSTITUTION,4,0.16666666666666666
7,16,PUBLIC PEACE VIOLATION,43,1.7916666666666667
7,16,ROBBERY,58,2.4166666666666665
7,16,SEX OFFENSE,37,1.5416666666666667
7,16,STALKING,8,0.3333333333333333
7,16,THEFT,1779,74.125
7,16,WEAPONS VIOLATION,35,1.4583333333333333
7,17,ARSON,5,0.20833333333333334
7,17,ASSAULT,281,11.708333333333334
7,17,BATTERY,752,31.333333333333332
7,17,BURGLARY,935,38.958333333333336
7,17,CRIM SEXUAL ASSAULT,18,0.75
7,17,CRIMINAL DAMAGE,821,34.208333333333336
7,17,CRIMINAL SEXUAL ASSAULT,1,0.041666666666666664
7,17,CRIMINAL TRESPASS,99,4.125
7,17,DECEPTIVE PRACTICE,154,6.416666666666667
7,17,HOMICIDE,1,0.041666666666666664
7,17,INTERFERENCE WITH PUBLIC OFFICER,4,0.16666666666666666
7,17,INTIMIDATION,6,0.25
7,17,KIDNAPPING,12,0.5
7,17,LIQUOR LAW VIOLATION,4,0.16666666666666666
7,17,MOTOR VEHICLE THEFT,447,18.625
7,17,NARCOTICS,89,3.7083333333333335
7,17,OBSCENITY,1,0.041666666666666664
7,17,OFFENSE INVOLVING CHILDREN,34,1.4166666666666667
7,17,OTHER OFFENSE,316,13.166666666666666
7,17,PROSTITUTION,20,0.8333333333333334
7,17,PUBLIC PEACE VIOLATION,24,1.0
7,17,ROBBERY,100,4.166666666666667
7,17,SEX OFFENSE,50,2.0833333333333335
7,17,STALKING,6,0.25
7,17,THEFT,1329,55.375
7,17,WEAPONS VIOLATION,30,1.25
7,18,ARSON,2,0.08333333333333333
7,18,ASSAULT,320,13.333333333333334
7,18,BATTERY,633,26.375
7,18,BURGLARY,517,21.541666666666668
7,18,CRIM SEXUAL ASSAULT,12,0.5
7,18,CRIMINAL DAMAGE,643,26.791666666666668
7,18,CRIMINAL SEXUAL ASSAULT,17,0.7083333333333334
7,18,CRIMINAL TRESPASS,448,18.666666666666668
7,18,DECEPTIVE PRACTICE,452,18.833333333333332
7,18,GAMBLING,3,0.125
7,18,HOMICIDE,1,0.041666666666666664
7,18,HUMAN TRAFFICKING,1,0.041666666666666664
7,18,INTERFERENCE WITH PUBLIC OFFICER,4,0.16666666666666666
7,18,INTIMIDATION,6,0.25
7,18,KIDNAPPING,6,0.25
7,18,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,18,MOTOR VEHICLE THEFT,254,10.583333333333334
7,18,NARCOTICS,123,5.125
7,18,OFFENSE INVOLVING CHILDREN,21,0.875
7,18,OTHER OFFENSE,346,14.416666666666666
7,18,PROSTITUTION,41,1.7083333333333333
7,18,PUBLIC INDECENCY,2,0.08333333333333333
7,18,PUBLIC PEACE VIOLATION,26,1.0833333333333333
7,18,ROBBERY,153,6.375
7,18,SEX OFFENSE,40,1.6666666666666667
7,18,STALKING,5,0.20833333333333334
7,18,THEFT,2699,112.45833333333333
7,18,WEAPONS VIOLATION,10,0.4166666666666667
7,19,ARSON,4,0.16666666666666666
7,19,ASSAULT,247,10.291666666666666
7,19,BATTERY,530,22.083333333333332
7,19,BURGLARY,1274,53.083333333333336
7,19,CRIM SEXUAL ASSAULT,10,0.4166666666666667
7,19,CRIMINAL DAMAGE,714,29.75
7,19,CRIMINAL SEXUAL ASSAULT,7,0.2916666666666667
7,19,CRIMINAL TRESPASS,150,6.25
7,19,DECEPTIVE PRACTICE,371,15.458333333333334
7,19,HOMICIDE,8,0.3333333333333333
7,19,INTERFERENCE WITH PUBLIC OFFICER,2,0.08333333333333333
7,19,INTIMIDATION,2,0.08333333333333333
7,19,KIDNAPPING,8,0.3333333333333333
7,19,LIQUOR LAW VIOLATION,2,0.08333333333333333
7,19,MOTOR VEHICLE THEFT,285,11.875
7,19,NARCOTICS,41,1.7083333333333333
7,19,OBSCENITY,4,0.16666666666666666
7,19,OFFENSE INVOLVING CHILDREN,25,1.0416666666666667
7,19,OTHER OFFENSE,268,11.166666666666666
7,19,PROSTITUTION,2,0.08333333333333333
7,19,PUBLIC PEACE VIOLATION,14,0.5833333333333334
7,19,ROBBERY,117,4.875
7,19,SEX OFFENSE,32,1.3333333333333333
7,19,STALKING,7,0.2916666666666667
7,19,THEFT,1988,82.83333333333333
7,19,WEAPONS VIOLATION,8,0.3333333333333333
7,20,ASSAULT,205,8.541666666666666
7,20,BATTERY,501,20.875
7,20,BURGLARY,525,21.875
7,20,CRIM SEXUAL ASSAULT,9,0.375
7,20,CRIMINAL DAMAGE,460,19.166666666666668
7,20,CRIMINAL SEXUAL ASSAULT,2,0.08333333333333333
7,20,CRIMINAL TRESPASS,92,3.8333333333333335
7,20,DECEPTIVE PRACTICE,125,5.208333333333333
7,20,HOMICIDE,5,0.20833333333333334
7,20,INTERFERENCE WITH PUBLIC OFFICER,3,0.125
7,20,INTIMIDATION,3,0.125
7,20,KIDNAPPING,3,0.125
7,20,MOTOR VEHICLE THEFT,165,6.875
7,20,NARCOTICS,66,2.75
7,20,NON-CRIMINAL,1,0.041666666666666664
7,20,OFFENSE INVOLVING CHILDREN,22,0.9166666666666666
7,20,OTHER OFFENSE,243,10.125
7,20,PROSTITUTION,10,0.4166666666666667
7,20,PUBLIC PEACE VIOLATION,21,0.875
7,20,ROBBERY,83,3.4583333333333335
7,20,SEX OFFENSE,30,1.25
7,20,STALKING,4,0.16666666666666666
7,20,THEFT,913,38.041666666666664
7,20,WEAPONS VIOLATION,13,0.5416666666666666
7,22,ARSON,7,0.2916666666666667
7,22,ASSAULT,355,14.791666666666666
7,22,BATTERY,794,33.083333333333336
7,22,BURGLARY,833,34.708333333333336
7,22,CRIM SEXUAL ASSAULT,17,0.7083333333333334
7,22,CRIMINAL DAMAGE,1050,43.75
7,22,CRIMINAL SEXUAL ASSAULT,6,0.25
7,22,CRIMINAL TRESPASS,125,5.208333333333333
7,22,DECEPTIVE PRACTICE,197,8.208333333333334
7,22,GAMBLING,1,0.041666666666666664
7,22,HOMICIDE,9,0.375
7,22,INTERFERENCE WITH PUBLIC OFFICER,2,0.08333333333333333
7,22,INTIMIDATION,2,0.08333333333333333
7,22,KIDNAPPING,23,0.9583333333333334
7,22,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,22,MOTOR VEHICLE THEFT,593,24.708333333333332
7,22,NARCOTICS,71,2.9583333333333335
7,22,OFFENSE INVOLVING CHILDREN,80,3.3333333333333335
7,22,OTHER OFFENSE,503,20.958333333333332
7,22,PUBLIC PEACE VIOLATION,17,0.7083333333333334
7,22,ROBBERY,192,8.0
7,22,SEX OFFENSE,36,1.5
7,22,STALKING,9,0.375
7,22,THEFT,1585,66.04166666666667
7,22,WEAPONS VIOLATION,45,1.875
7,24,ARSON,4,0.16666666666666666
7,24,ASSAULT,286,11.916666666666666
7,24,BATTERY,863,35.958333333333336
7,24,BURGLARY,830,34.583333333333336
7,24,CONCEALED CARRY LICENSE VIOLATION,1,0.041666666666666664
7,24,CRIM SEXUAL ASSAULT,17,0.7083333333333334
7,24,CRIMINAL DAMAGE,827,34.458333333333336
7,24,CRIMINAL SEXUAL ASSAULT,7,0.2916666666666667
7,24,CRIMINAL TRESPASS,140,5.833333333333333
7,24,DECEPTIVE PRACTICE,195,8.125
7,24,GAMBLING,2,0.08333333333333333
7,24,HOMICIDE,10,0.4166666666666667
7,24,INTERFERENCE WITH PUBLIC OFFICER,4,0.16666666666666666
7,24,INTIMIDATION,3,0.125
7,24,KIDNAPPING,8,0.3333333333333333
7,24,LIQUOR LAW VIOLATION,1,0.041666666666666664
7,24,MOTOR VEHICLE THEFT,300,12.5
7,24,NARCOTICS,67,2.7916666666666665
7,24,OBSCENITY,2,0.08333333333333333
7,24,OFFENSE INVOLVING CHILDREN,35,1.4583333333333333
7,24,OTHER OFFENSE,398,16.583333333333332
7,24,PROSTITUTION,23,0.9583333333333334
7,24,PUBLIC INDECENCY,1,0.041666666666666664
7,24,PUBLIC PEACE VIOLATION,11,0.4583333333333333
7,24,ROBBERY,144,6.0
7,24,SEX OFFENSE,31,1.2916666666666667
7,24,STALKING,4,0.16666666666666666
7,24,THEFT,1387,57.791666666666664
7,24,WEAPONS VIOLATION,15,0.625
7,25,ARSON,28,1.1666666666666667
7,25,ASSAULT,585,24.375
7,25,BATTERY,1517,63.208333333333336
7,25,BURGLARY,1606,66.91666666666667
7,25,CONCEALED CARRY LICENSE VIOLATION,1,0.041666666666666664
7,25,CRIM SEXUAL ASSAULT,37,1.5416666666666667
7,25,CRIMINAL DAMAGE,1285,53.541666666666664
7,25,CRIMINAL SEXUAL ASSAULT,7,0.2916666666666667
7,25,CRIMINAL TRESPASS,180,7.5
7,25,DECEPTIVE PRACTICE,262,10.916666666666666
7,25,GAMBLING,1,0.041666666666666664
7,25,HOMICIDE,9,0.375
7,25,INTERFERENCE WITH PUBLIC OFFICER,6,0.25
7,25,INTIMIDATION,4,0.16666666666666666
7,25,KIDNAPPING,25,1.0416666666666667
7,25,LIQUOR LAW VIOLATION,5,0.20833333333333334
7,25,MOTOR VEHICLE THEFT,1039,43.291666666666664
7,25,NARCOTICS,118,4.916666666666667
7,25,OFFENSE INVOLVING CHILDREN,93,3.875
7,25,OTHER OFFENSE,775,32.291666666666664
7,25,PROSTITUTION,621,25.875
7,25,PUBLIC PEACE VIOLATION,46,1.9166666666666667
7,25,ROBBERY,342,14.25
7,25,SEX OFFENSE,63,2.625
7,25,STALKING,11,0.4583333333333333
7,25,THEFT,1914,79.75
7,25,WEAPONS VIOLATION,58,2.4166666666666665
8,01,ARSON,4,0.16666666666666666
8,01,ASSAULT,531,22.125
8,01,BATTERY,1020,42.5
8,01,BURGLARY,231,9.625
8,01,CRIM SEXUAL ASSAULT,5,0.20833333333333334
8,01,CRIMINAL DAMAGE,756,31.5
8,01,CRIMINAL SEXUAL ASSAULT,6,0.25
8,01,CRIMINAL TRESPASS,630,26.25
8,01,DECEPTIVE PRACTICE,1234,51.416666666666664
8,01,HOMICIDE,2,0.08333333333333333
8,01,INTERFERENCE WITH PUBLIC OFFICER,6,0.25
8,01,INTIMIDATION,14,0.5833333333333334
8,01,KIDNAPPING,4,0.16666666666666666
8,01,LIQUOR LAW VIOLATION,2,0.08333333333333333
8,01,MOTOR VEHICLE THEFT,362,15.083333333333334
8,01,NARCOTICS,85,3.5416666666666665
8,01,NON-CRIMINAL,1,0.041666666666666664
8,01,OFFENSE INVOLVING CHILDREN,23,0.9583333333333334
8,01,OTHER NARCOTIC VIOLATION,1,0.041666666666666664
8,01,OTHER OFFENSE,744,31.0
8,01,PROSTITUTION,3,0.125
8,01,PUBLIC PEACE VIOLATION,61,2.5416666666666665
8,01,ROBBERY,158,6.583333333333333
8,01,SEX OFFENSE,58,2.4166666666666665
8,01,STALKING,14,0.5833333333333334
8,01,THEFT,4892,203.83333333333334
8,01,WEAPONS VIOLATION,25,1.0416666666666667
8,02,ARSON,7,0.2916666666666667
8,02,ASSAULT,872,36.333333333333336
8,02,BATTERY,1840,76.66666666666667
8,02,BURGLARY,843,35.125
8,02,CRIM SEXUAL ASSAULT,36,1.5
8,02,CRIMINAL DAMAGE,1233,51.375
8,02,CRIMINAL SEXUAL ASSAULT,10,0.4166666666666667
8,02,CRIMINAL TRESPASS,435,18.125
8,02,DECEPTIVE PRACTICE,590,24.583333333333332
8,02,GAMBLING,13,0.5416666666666666
8,02,HOMICIDE,14,0.5833333333333334
8,02,INTERFERENCE WITH PUBLIC OFFICER,11,0.4583333333333333
8,02,INTIMIDATION,5,0.20833333333333334
8,02,KIDNAPPING,11,0.4583333333333333
8,02,LIQUOR LAW VIOLATION,1,0.041666666666666664
8,02,MOTOR VEHICLE THEFT,688,28.666666666666668
8,02,NARCOTICS,1044,43.5
8,02,NON-CRIMINAL,2,0.08333333333333333
8,02,OBSCENITY,2,0.08333333333333333
8,02,OFFENSE INVOLVING CHILDREN,86,3.5833333333333335
8,02,OTHER OFFENSE,825,34.375
8,02,PROSTITUTION,285,11.875
8,02,PUBLIC INDECENCY,1,0.041666666666666664
8,02,PUBLIC PEACE VIOLATION,42,1.75
8,02,ROBBERY,295,12.291666666666666
8,02,SEX OFFENSE,50,2.0833333333333335
8,02,STALKING,12,0.5
8,02,THEFT,2240,93.33333333333333
8,02,WEAPONS VIOLATION,74,3.0833333333333335
8,03,ARSON,17,0.7083333333333334
8,03,ASSAULT,1103,45.958333333333336
8,03,BATTERY,2620,109.16666666666667
8,03,BURGLARY,1606,66.91666666666667
8,03,CRIM SEXUAL ASSAULT,31,1.2916666666666667
8,03,CRIMINAL DAMAGE,1674,69.75
8,03,CRIMINAL SEXUAL ASSAULT,13,0.5416666666666666
8,03,CRIMINAL TRESPASS,379,15.791666666666666
8,03,DECEPTIVE PRACTICE,644,26.833333333333332
8,03,GAMBLING,17,0.7083333333333334
8,03,HOMICIDE,19,0.7916666666666666
8,03,INTERFERENCE WITH PUBLIC OFFICER,11,0.4583333333333333
8,03,INTIMIDATION,10,0.4166666666666667
8,03,KIDNAPPING,33,1.375
8,03,LIQUOR LAW VIOLATION,1,0.041666666666666664
8,03,MOTOR VEHICLE THEFT,796,33.166666666666664
8,03,NARCOTICS,377,15.708333333333334
8,03,OBSCENITY,4,0.16666666666666666
8,03,OFFENSE INVOLVING CHILDREN,138,5.75
8,03,OTHER OFFENSE,1291,53.791666666666664
8,03,PROSTITUTION,46,1.9166666666666667
8,03,PUBLIC PEACE VIOLATION,55,2.2916666666666665
8,03,ROBBERY,389,16.208333333333332
8,03,SEX OFFENSE,56,2.3333333333333335
8,03,STALKING,13,0.5416666666666666
8,03,THEFT,2446,101.91666666666667
8,03,WEAPONS VIOLATION,104,4.333333333333333
8,04,ARSON,25,1.0416666666666667
8,04,ASSAULT,1431,59.625
8,04,BATTERY,2749,114.54166666666667
8,04,BURGLARY,1740,72.5
8,04,CONCEALED CARRY LICENSE VIOLATION,1,0.041666666666666664
8,04,CRIM SEXUAL ASSAULT,44,1.8333333333333333
8,04,CRIMINAL DAMAGE,2010,83.75
8,04,CRIMINAL SEXUAL ASSAULT,12,0.5
8,04,CRIMINAL TRESPASS,284,11.833333333333334
8,04,DECEPTIVE PRACTICE,799,33.291666666666664
8,04,HOMICIDE,17,0.7083333333333334
8,04,INTERFERENCE WITH PUBLIC OFFICER,7,0.2916666666666667
8,04,INTIMIDATION,18,0.75
8,04,KIDNAPPING,37,1.5416666666666667
8,04,LIQUOR LAW VIOLATION,12,0.5
8,04,MOTOR VEHICLE THEFT,910,37.916666666666664
8,04,NARCOTICS,557,23.208333333333332
8,04,OBSCENITY,4,0.16666666666666666
8,04,OFFENSE INVOLVING CHILDREN,190,7.916666666666667
8,04,OTHER OFFENSE,1429,59.541666666666664
8,04,PROSTITUTION,55,2.2916666666666665
8,04,PUBLIC PEACE VIOLATION,66,2.75
8,04,ROBBERY,405,16.875
8,04,SEX OFFENSE,80,3.3333333333333335
8,04,STALKING,24,1.0
8,04,THEFT,3024,126.0
8,04,WEAPONS VIOLATION,200,8.333333333333334
8,05,ARSON,19,0.7916666666666666
8,05,ASSAULT,1193,49.708333333333336
8,05,BATTERY,2313,96.375
8,05,BURGLARY,1191,49.625
8,05,CRIM SEXUAL ASSAULT,40,1.6666666666666667
8,05,CRIMINAL DAMAGE,1506,62.75
8,05,CRIMINAL SEXUAL ASSAULT,8,0.3333333333333333
8,05,CRIMINAL TRESPASS,208,8.666666666666666
8,05,DECEPTIVE PRACTICE,556,23.166666666666668
8,05,GAMBLING,6,0.25
8,05,HOMICIDE,12,0.5
8,05,HUMAN TRAFFICKING,2,0.08333333333333333
8,05,INTERFERENCE WITH PUBLIC OFFICER,21,0.875
8,05,INTIMIDATION,9,0.375
8,05,KIDNAPPING,37,1.5416666666666667
8,05,LIQUOR LAW VIOLATION,3,0.125
8,05,MOTOR VEHICLE THEFT,682,28.416666666666668
8,05,NARCOTICS,355,14.791666666666666
8,05,NON-CRIMINAL,1,0.041666666666666664
8,05,OFFENSE INVOLVING CHILDREN,117,4.875
8,05,OTHER OFFENSE,1031,42.958333333333336
8,05,PROSTITUTION,122,5.083333333333333
8,05,PUBLIC PEACE VIOLATION,46,1.9166666666666667
8,05,ROBBERY,329,13.708333333333334
8,05,SEX OFFENSE,68,2.8333333333333335
8,05,STALKING,11,0.4583333333333333
8,05,THEFT,2214,92.25
8,05,WEAPONS VIOLATION,126,5.25
8,06,ARSON,18,0.75
8,06,ASSAULT,1348,56.166666666666664
8,06,BATTERY,2826,117.75
8,06,BURGLARY,1767,73.625
8,06,CRIM SEXUAL ASSAULT,35,1.4583333333333333
8,06,CRIMINAL DAMAGE,1767,73.625
8,06,CRIMINAL SEXUAL ASSAULT,7,0.2916666666666667
8,06,CRIMINAL TRESPASS,357,14.875
8,06,DECEPTIVE PRACTICE,962,40.083333333333336
8,06,GAMBLING,8,0.3333333333333333
8,06,HOMICIDE,19,0.7916666666666666
8,06,INTERFERENCE WITH PUBLIC OFFICER,11,0.4583333333333333
8,06,INTIMIDATION,14,0.5833333333333334
8,06,KIDNAPPING,30,1.25
8,06,LIQUOR LAW VIOLATION,2,0.08333333333333333
8,06,MOTOR VEHICLE THEFT,1056,44.0
8,06,NARCOTICS,524,21.833333333333332
8,06,OFFENSE INVOLVING CHILDREN,163,6.791666666666667
8,06,OTHER OFFENSE,1276,53.166666666666664
8,06,PROSTITUTION,45,1.875
8,06,PUBLIC PEACE VIOLATION,59,2.4583333333333335
8,06,ROBBERY,554,23.083333333333332
8,06,SEX OFFENSE,69,2.875
8,06,STALKING,24,1.0
8,06,THEFT,3229,134.54166666666666
8,06,WEAPONS VIOLATION,129,5.375
8,07,ARSON,28,1.1666666666666667
8,07,ASSAULT,1312,54.666666666666664
8,07,BATTERY,3030,126.25
8,07,BURGLARY,1473,61.375
