month,district,primary_type,count,average
November,05,MOTOR VEHICLE THEFT,1341,4.75531914893617
November,05,NARCOTICS,2532,8.97872340425532
November,05,NON-CRIMINAL,1,0.0035460992907801418
November,05,OBSCENITY,3,0.010638297872340425
November,05,OFFENSE INVOLVING CHILDREN,231,0.8191489361702128
November,05,OTHER NARCOTIC VIOLATION,1,0.0035460992907801418
November,05,OTHER OFFENSE,1816,6.439716312056738
November,05,PROSTITUTION,186,0.6595744680851063
November,05,PUBLIC INDECENCY,1,0.0035460992907801418
November,05,PUBLIC PEACE VIOLATION,123,0.43617021276595747
November,05,ROBBERY,1151,4.081560283687943
November,05,SEX OFFENSE,81,0.2872340425531915
November,05,STALKING,20,0.07092198581560284
November,05,THEFT,3912,13.872340425531915
November,05,WEAPONS VIOLATION,594,2.106382978723404
November,06,ARSON,43,0.1524822695035461
November,06,ASSAULT,2681,9.50709219858156
November,06,BATTERY,6910,24.50354609929078
November,06,BURGLARY,2405,8.52836879432624
November,06,CONCEALED CARRY LICENSE VIOLATION,4,0.014184397163120567
November,06,CRIM SEXUAL ASSAULT,135,0.4787234042553192
November,06,CRIMINAL DAMAGE,4257,15.095744680851064
November,06,CRIMINAL SEXUAL ASSAULT,36,0.1276595744680851
November,06,CRIMINAL TRESPASS,985,3.49290780141844
November,06,DECEPTIVE PRACTICE,1437,5.095744680851064
November,06,GAMBLING,48,0.1702127659574468
November,06,HOMICIDE,72,0.2553191489361702
November,06,INTERFERENCE WITH PUBLIC OFFICER,119,0.4219858156028369
November,06,INTIMIDATION,23,0.08156028368794327
November,06,KIDNAPPING,45,0.1595744680851064
November,06,LIQUOR LAW VIOLATION,29,0.10283687943262411
November,06,MOTOR VEHICLE THEFT,2190,7.76595744680851
November,06,NARCOTICS,3338,11.836879432624114
November,06,OBSCENITY,2,0.0070921985815602835
November,06,OFFENSE INVOLVING CHILDREN,312,1.1063829787234043
November,06,OTHER OFFENSE,2354,8.347517730496454
November,06,PROSTITUTION,156,0.5531914893617021
November,06,PUBLIC INDECENCY,2,0.0070921985815602835
November,06,PUBLIC PEACE VIOLATION,208,0.7375886524822695
November,06,RITUALISM,1,0.0035460992907801418
November,06,ROBBERY,2022,7.170212765957447
November,06,SEX OFFENSE,106,0.375886524822695
November,06,STALKING,27,0.09574468085106383
November,06,THEFT,6467,22.93262411347518
November,06,WEAPONS VIOLATION,665,2.358156028368794
November,07,ARSON,92,0.3262411347517731
November,07,ASSAULT,2710,9.609929078014185
November,07,BATTERY,7936,28.141843971631207
November,07,BURGLARY,2407,8.535460992907801
November,07,CONCEALED CARRY LICENSE VIOLATION,5,0.01773049645390071
November,07,CRIM SEXUAL ASSAULT,142,0.5035460992907801
November,07,CRIMINAL DAMAGE,4224,14.97872340425532
November,07,CRIMINAL SEXUAL ASSAULT,32,0.11347517730496454
November,07,CRIMINAL TRESPASS,733,2.599290780141844
November,07,DECEPTIVE PRACTICE,882,3.127659574468085
November,07,GAMBLING,78,0.2765957446808511
November,07,HOMICIDE,99,0.35106382978723405
November,07,INTERFERENCE WITH PUBLIC OFFICER,109,0.38652482269503546
November,07,INTIMIDATION,12,0.0425531914893617
November,07,KIDNAPPING,31,0.1099290780141844
November,07,LIQUOR LAW VIOLATION,29,0.10283687943262411
November,07,MOTOR VEHICLE THEFT,1548,5.48936170212766
November,07,NARCOTICS,4033,14.301418439716311
November,07,OBSCENITY,4,0.014184397163120567
November,07,OFFENSE INVOLVING CHILDREN,241,0.8546099290780141
November,07,OTHER OFFENSE,1973,6.99645390070922
November,07,PROSTITUTION,315,1.1170212765957446
November,07,PUBLIC PEACE VIOLATION,196,0.6950354609929078
November,07,ROBBERY,1541,5.464539007092198
November,07,SEX OFFENSE,104,0.36879432624113473
November,07,STALKING,26,0.09219858156028368
November,07,THEFT,4797,17.01063829787234
November,07,WEAPONS VIOLATION,816,2.893617021276596
November,08,ARSON,97,0.34397163120567376
November,08,ASSAULT,2533,8.9822695035461
November,08,BATTERY,6586,23.354609929078013
November,08,BURGLARY,3579,12.691489361702128
November,08,CONCEALED CARRY LICENSE VIOLATION,15,0.05319148936170213
November,08,CRIM SEXUAL ASSAULT,115,0.4078014184397163
November,08,CRIMINAL DAMAGE,6653,23.592198581560282
November,08,CRIMINAL SEXUAL ASSAULT,41,0.1453900709219858
November,08,CRIMINAL TRESPASS,791,2.8049645390070923
November,08,DECEPTIVE PRACTICE,1978,7.01418439716312
November,08,GAMBLING,40,0.14184397163120568
November,08,HOMICIDE,60,0.2127659574468085
November,08,HUMAN TRAFFICKING,1,0.0035460992907801418
November,08,INTERFERENCE WITH PUBLIC OFFICER,54,0.19148936170212766
November,08,INTIMIDATION,19,0.0673758865248227
November,08,KIDNAPPING,53,0.1879432624113475
November,08,LIQUOR LAW VIOLATION,86,0.3049645390070922
November,08,MOTOR VEHICLE THEFT,2884,10.22695035460993
November,08,NARCOTICS,2801,9.932624113475176
November,08,NON-CRIMINAL,2,0.0070921985815602835
November,08,OBSCENITY,5,0.01773049645390071
November,08,OFFENSE INVOLVING CHILDREN,344,1.2198581560283688
November,08,OTHER OFFENSE,2679,9.5
November,08,PROSTITUTION,393,1.3936170212765957
November,08,PUBLIC PEACE VIOLATION,305,1.0815602836879432
November,08,ROBBERY,1919,6.804964539007092
November,08,SEX OFFENSE,191,0.6773049645390071
November,08,STALKING,24,0.0851063829787234
November,08,THEFT,8540,30.28368794326241
November,08,WEAPONS VIOLATION,616,2.1843971631205674
November,09,ARSON,87,0.30851063829787234
November,09,ASSAULT,1918,6.801418439716312
November,09,BATTERY,5148,18.25531914893617
November,09,BURGLARY,2083,7.386524822695035
November,09,CONCEALED CARRY LICENSE VIOLATION,4,0.014184397163120567
November,09,CRIM SEXUAL ASSAULT,87,0.30851063829787234
November,09,CRIMINAL DAMAGE,3989,14.145390070921986
November,09,CRIMINAL SEXUAL ASSAULT,26,0.09219858156028368
November,09,CRIMINAL TRESPASS,617,2.1879432624113475
November,09,DECEPTIVE PRACTICE,1049,3.719858156028369
November,09,GAMBLING,26,0.09219858156028368
November,09,HOMICIDE,67,0.2375886524822695
November,09,INTERFERENCE WITH PUBLIC OFFICER,58,0.20567375886524822
November,09,INTIMIDATION,21,0.07446808510638298
November,09,KIDNAPPING,29,0.10283687943262411
November,09,LIQUOR LAW VIOLATION,69,0.24468085106382978
November,09,MOTOR VEHICLE THEFT,1858,6.588652482269503
November,09,NARCOTICS,2557,9.067375886524824
November,09,NON - CRIMINAL,1,0.0035460992907801418
November,09,NON-CRIMINAL,1,0.0035460992907801418
November,09,OBSCENITY,5,0.01773049645390071
November,09,OFFENSE INVOLVING CHILDREN,253,0.8971631205673759
November,09,OTHER OFFENSE,1764,6.25531914893617
November,09,PROSTITUTION,528,1.872340425531915
November,09,PUBLIC INDECENCY,2,0.0070921985815602835
November,09,PUBLIC PEACE VIOLATION,252,0.8936170212765957
November,09,ROBBERY,1203,4.26595744680851
November,09,SEX OFFENSE,133,0.4716312056737589
November,09,STALKING,18,0.06382978723404255
November,09,THEFT,5504,19.5177304964539
November,09,WEAPONS VIOLATION,542,1.9219858156028369
November,10,ARSON,65,0.23049645390070922
November,10,ASSAULT,1682,5.964539007092198
November,10,BATTERY,5446,19.31205673758865
November,10,BURGLARY,1179,4.180851063829787
November,10,CONCEALED CARRY LICENSE VIOLATION,6,0.02127659574468085
November,10,CRIM SEXUAL ASSAULT,94,0.3333333333333333
November,10,CRIMINAL DAMAGE,2963,10.50709219858156
November,10,CRIMINAL SEXUAL ASSAULT,32,0.11347517730496454
November,10,CRIMINAL TRESPASS,485,1.7198581560283688
November,10,DECEPTIVE PRACTICE,658,2.3333333333333335
November,10,GAMBLING,40,0.14184397163120568
November,10,HOMICIDE,77,0.2730496453900709
November,10,INTERFERENCE WITH PUBLIC OFFICER,79,0.2801418439716312
November,10,INTIMIDATION,16,0.05673758865248227
November,10,KIDNAPPING,25,0.08865248226950355
November,10,LIQUOR LAW VIOLATION,77,0.2730496453900709
November,10,MOTOR VEHICLE THEFT,1517,5.379432624113475
November,10,NARCOTICS,3949,14.00354609929078
November,10,OBSCENITY,2,0.0070921985815602835
November,10,OFFENSE INVOLVING CHILDREN,203,0.7198581560283688
November,10,OTHER OFFENSE,1750,6.205673758865248
November,10,PROSTITUTION,171,0.6063829787234043
November,10,PUBLIC INDECENCY,1,0.0035460992907801418
November,10,PUBLIC PEACE VIOLATION,269,0.9539007092198581
November,10,ROBBERY,1240,4.397163120567376
November,10,SEX OFFENSE,105,0.3723404255319149
November,10,STALKING,24,0.0851063829787234
November,10,THEFT,4026,14.27659574468085
November,10,WEAPONS VIOLATION,596,2.1134751773049647
November,11,ARSON,57,0.20212765957446807
November,11,ASSAULT,2300,8.156028368794326
November,11,BATTERY,7211,25.570921985815602
November,11,BURGLARY,1249,4.429078014184397
November,11,CONCEALED CARRY LICENSE VIOLATION,1,0.0035460992907801418
November,11,CRIM SEXUAL ASSAULT,108,0.3829787234042553
November,11,CRIMINAL DAMAGE,3346,11.865248226950355
November,11,CRIMINAL SEXUAL ASSAULT,41,0.1453900709219858
November,11,CRIMINAL TRESPASS,712,2.524822695035461
November,11,DECEPTIVE PRACTICE,1095,3.882978723404255
November,11,GAMBLING,95,0.33687943262411346
November,11,HOMICIDE,114,0.40425531914893614
November,11,INTERFERENCE WITH PUBLIC OFFICER,132,0.46808510638297873
November,11,INTIMIDATION,21,0.07446808510638298
November,11,KIDNAPPING,22,0.07801418439716312
November,11,LIQUOR LAW VIOLATION,27,0.09574468085106383
November,11,MOTOR VEHICLE THEFT,1860,6.595744680851064
November,11,NARCOTICS,10757,38.145390070921984
November,11,OBSCENITY,1,0.0035460992907801418
November,11,OFFENSE INVOLVING CHILDREN,225,0.7978723404255319
November,11,OTHER NARCOTIC VIOLATION,1,0.0035460992907801418
November,11,OTHER OFFENSE,1817,6.443262411347518
November,11,PROSTITUTION,886,3.141843971631206
November,11,PUBLIC INDECENCY,1,0.0035460992907801418
November,11,PUBLIC PEACE VIOLATION,206,0.7304964539007093
November,11,RITUALISM,1,0.0035460992907801418
November,11,ROBBERY,2001,7.095744680851064
November,11,SEX OFFENSE,88,0.3120567375886525
November,11,STALKING,24,0.0851063829787234
November,11,THEFT,4541,16.102836879432623
November,11,WEAPONS VIOLATION,771,2.734042553191489
November,12,ARSON,20,0.07092198581560284
November,12,ASSAULT,1270,4.50354609929078
November,12,BATTERY,3215,11.400709219858156
November,12,BURGLARY,981,3.478723404255319
November,12,CONCEALED CARRY LICENSE VIOLATION,3,0.010638297872340425
November,12,CRIM SEXUAL ASSAULT,77,0.2730496453900709
November,12,CRIMINAL DAMAGE,2635,9.343971631205674
November,12,CRIMINAL SEXUAL ASSAULT,38,0.1347517730496454
November,12,CRIMINAL TRESPASS,677,2.400709219858156
November,12,DECEPTIVE PRACTICE,1160,4.113475177304965
November,12,GAMBLING,17,0.06028368794326241
November,12,HOMICIDE,36,0.1276595744680851
November,12,HUMAN TRAFFICKING,1,0.0035460992907801418
November,12,INTERFERENCE WITH PUBLIC OFFICER,27,0.09574468085106383
November,12,INTIMIDATION,20,0.07092198581560284
November,12,KIDNAPPING,13,0.04609929078014184
November,12,LIQUOR LAW VIOLATION,50,0.1773049645390071
November,12,MOTOR VEHICLE THEFT,1523,5.400709219858156
November,12,NARCOTICS,1090,3.8652482269503547
November,12,NON-CRIMINAL,1,0.0035460992907801418
November,12,OBSCENITY,5,0.01773049645390071
November,12,OFFENSE INVOLVING CHILDREN,121,0.42907801418439717
November,12,OTHER OFFENSE,1034,3.6666666666666665
November,12,PROSTITUTION,153,0.5425531914893617
November,12,PUBLIC PEACE VIOLATION,160,0.5673758865248227
November,12,ROBBERY,981,3.478723404255319
November,12,SEX OFFENSE,97,0.34397163120567376
November,12,STALKING,28,0.09929078014184398
November,12,THEFT,6760,23.97163120567376
November,12,WEAPONS VIOLATION,205,0.7269503546099291
November,14,ARSON,54,0.19148936170212766
November,14,ASSAULT,1173,4.159574468085107
November,14,BATTERY,3160,11.205673758865249
November,14,BURGLARY,1978,7.01418439716312
November,14,CONCEALED CARRY LICENSE VIOLATION,2,0.0070921985815602835
November,14,CRIM SEXUAL ASSAULT,72,0.2553191489361702
November,14,CRIMINAL DAMAGE,3011,10.677304964539006
November,14,CRIMINAL SEXUAL ASSAULT,24,0.0851063829787234
November,14,CRIMINAL TRESPASS,455,1.6134751773049645
November,14,DECEPTIVE PRACTICE,1081,3.8333333333333335
November,14,GAMBLING,7,0.024822695035460994
November,14,HOMICIDE,21,0.07446808510638298
November,14,INTERFERENCE WITH PUBLIC OFFICER,34,0.12056737588652482
November,14,INTIMIDATION,10,0.03546099290780142
November,14,KIDNAPPING,14,0.04964539007092199
November,14,LIQUOR LAW VIOLATION,59,0.20921985815602837
November,14,MOTOR VEHICLE THEFT,1589,5.634751773049645
November,14,NARCOTICS,1167,4.138297872340425
November,14,OBSCENITY,3,0.010638297872340425
November,14,OFFENSE INVOLVING CHILDREN,131,0.4645390070921986
November,14,OTHER OFFENSE,1132,4.01418439716312
November,14,PROSTITUTION,342,1.2127659574468086
November,14,PUBLIC PEACE VIOLATION,109,0.38652482269503546
November,14,ROBBERY,1086,3.851063829787234
November,14,SEX OFFENSE,77,0.2730496453900709
November,14,STALKING,11,0.03900709219858156
November,14,THEFT,7313,25.93262411347518
November,14,WEAPONS VIOLATION,174,0.6170212765957447
November,15,ARSON,39,0.13829787234042554
November,15,ASSAULT,1637,5.804964539007092
November,15,BATTERY,5267,18.677304964539008
November,15,BURGLARY,960,3.404255319148936
November,15,CONCEALED CARRY LICENSE VIOLATION,1,0.0035460992907801418
November,15,CRIM SEXUAL ASSAULT,99,0.35106382978723405
November,15,CRIMINAL DAMAGE,2377,8.429078014184396
November,15,CRIMINAL SEXUAL ASSAULT,24,0.0851063829787234
November,15,CRIMINAL TRESPASS,523,1.8546099290780143
November,15,DECEPTIVE PRACTICE,673,2.3865248226950353
November,15,GAMBLING,108,0.3829787234042553
November,15,HOMICIDE,65,0.23049645390070922
November,15,HUMAN TRAFFICKING,1,0.0035460992907801418
November,15,INTERFERENCE WITH PUBLIC OFFICER,85,0.30141843971631205
November,15,INTIMIDATION,16,0.05673758865248227
November,15,KIDNAPPING,30,0.10638297872340426
November,15,LIQUOR LAW VIOLATION,46,0.16312056737588654
November,15,MOTOR VEHICLE THEFT,1141,4.046099290780142
November,15,NARCOTICS,6487,23.00354609929078
November,15,NON-CRIMINAL,1,0.0035460992907801418
November,15,OBSCENITY,2,0.0070921985815602835
November,15,OFFENSE INVOLVING CHILDREN,171,0.6063829787234043
November,15,OTHER OFFENSE,1618,5.73758865248227
November,15,PROSTITUTION,208,0.7375886524822695
November,15,PUBLIC PEACE VIOLATION,148,0.524822695035461
November,15,ROBBERY,1210,4.290780141843972
November,15,SEX OFFENSE,69,0.24468085106382978
November,15,STALKING,12,0.0425531914893617
November,15,THEFT,3005,10.656028368794326
November,15,WEAPONS VIOLATION,480,1.702127659574468
November,16,ARSON,39,0.13829787234042554
November,16,ASSAULT,1157,4.102836879432624
November,16,BATTERY,3049,10.812056737588652
November,16,BURGLARY,1429,5.067375886524823
November,16,CONCEALED CARRY LICENSE VIOLATION,22,0.07801418439716312
November,16,CRIM SEXUAL ASSAULT,47,0.16666666666666666
November,16,CRIMINAL DAMAGE,3315,11.75531914893617
November,16,CRIMINAL SEXUAL ASSAULT,22,0.07801418439716312
November,16,CRIMINAL TRESPASS,729,2.5851063829787235
November,16,DECEPTIVE PRACTICE,1621,5.74822695035461
November,16,GAMBLING,7,0.024822695035460994
November,16,HOMICIDE,9,0.031914893617021274
November,16,INTERFERENCE WITH PUBLIC OFFICER,22,0.07801418439716312
November,16,INTIMIDATION,20,0.07092198581560284
November,16,KIDNAPPING,26,0.09219858156028368
November,16,LIQUOR LAW VIOLATION,66,0.23404255319148937
November,16,MOTOR VEHICLE THEFT,1217,4.315602836879433
November,16,NARCOTICS,901,3.1950354609929077
November,16,NON-CRIMINAL,2,0.0070921985815602835
November,16,OBSCENITY,6,0.02127659574468085
November,16,OFFENSE INVOLVING CHILDREN,144,0.5106382978723404
November,16,OTHER NARCOTIC VIOLATION,2,0.0070921985815602835
November,16,OTHER OFFENSE,2086,7.397163120567376
November,16,PROSTITUTION,16,0.05673758865248227
November,16,PUBLIC PEACE VIOLATION,123,0.43617021276595747
November,16,ROBBERY,377,1.3368794326241136
November,16,SEX OFFENSE,96,0.3404255319148936
November,16,STALKING,22,0.07801418439716312
November,16,THEFT,5150,18.26241134751773
November,16,WEAPONS VIOLATION,114,0.40425531914893614
November,17,ARSON,43,0.1524822695035461
November,17,ASSAULT,907,3.2163120567375887
November,17,BATTERY,2694,9.553191489361701
November,17,BURGLARY,1436,5.092198581560283
November,17,CRIM SEXUAL ASSAULT,66,0.23404255319148937
November,17,CRIMINAL DAMAGE,2663,9.443262411347519
November,17,CRIMINAL SEXUAL ASSAULT,25,0.08865248226950355
November,17,CRIMINAL TRESPASS,400,1.4184397163120568
November,17,DECEPTIVE PRACTICE,892,3.1631205673758864
November,17,GAMBLING,19,0.0673758865248227
November,17,HOMICIDE,12,0.0425531914893617
November,17,INTERFERENCE WITH PUBLIC OFFICER,19,0.0673758865248227
November,17,INTIMIDATION,5,0.01773049645390071
November,17,KIDNAPPING,20,0.07092198581560284
November,17,LIQUOR LAW VIOLATION,61,0.21631205673758866
November,17,MOTOR VEHICLE THEFT,1386,4.914893617021277
November,17,NARCOTICS,803,2.847517730496454
November,17,NON-CRIMINAL,1,0.0035460992907801418
November,17,OBSCENITY,1,0.0035460992907801418
November,17,OFFENSE INVOLVING CHILDREN,109,0.38652482269503546
November,17,OTHER OFFENSE,1146,4.0638297872340425
November,17,PROSTITUTION,80,0.28368794326241137
November,17,PUBLIC PEACE VIOLATION,128,0.45390070921985815
November,17,ROBBERY,572,2.028368794326241
November,17,SEX OFFENSE,93,0.32978723404255317
November,17,STALKING,15,0.05319148936170213
November,17,THEFT,4704,16.680851063829788
November,17,WEAPONS VIOLATION,120,0.425531914893617
November,18,ARSON,8,0.028368794326241134
November,18,ASSAULT,1051,3.726950354609929
November,18,BATTERY,3424,12.141843971631205
November,18,BURGLARY,943,3.3439716312056738
November,18,CONCEALED CARRY LICENSE VIOLATION,2,0.0070921985815602835
November,18,CRIM SEXUAL ASSAULT,79,0.2801418439716312
November,18,CRIMINAL DAMAGE,2141,7.592198581560283
November,18,CRIMINAL SEXUAL ASSAULT,62,0.2198581560283688
November,18,CRIMINAL TRESPASS,1277,4.528368794326241
November,18,DECEPTIVE PRACTICE,2736,9.702127659574469
November,18,GAMBLING,3,0.010638297872340425
November,18,HOMICIDE,7,0.024822695035460994
November,18,HUMAN TRAFFICKING,1,0.0035460992907801418
November,18,INTERFERENCE WITH PUBLIC OFFICER,47,0.16666666666666666
November,18,INTIMIDATION,11,0.03900709219858156
November,18,KIDNAPPING,9,0.031914893617021274
November,18,LIQUOR LAW VIOLATION,80,0.28368794326241137
November,18,MOTOR VEHICLE THEFT,782,2.773049645390071
November,18,NARCOTICS,1092,3.872340425531915
November,18,NON-CRIMINAL,3,0.010638297872340425
November,18,OBSCENITY,1,0.0035460992907801418
November,18,OFFENSE INVOLVING CHILDREN,84,0.2978723404255319
November,18,OTHER NARCOTIC VIOLATION,4,0.014184397163120567
November,18,OTHER OFFENSE,898,3.1843971631205674
November,18,PROSTITUTION,353,1.25177304964539
November,18,PUBLIC INDECENCY,2,0.0070921985815602835
November,18,PUBLIC PEACE VIOLATION,119,0.4219858156028369
November,18,ROBBERY,860,3.049645390070922
November,18,SEX OFFENSE,92,0.3262411347517731
November,18,STALKING,17,0.06028368794326241
November,18,THEFT,12430,44.07801418439716
November,18,WEAPONS VIOLATION,166,0.5886524822695035
November,19,ARSON,21,0.07446808510638298
November,19,ASSAULT,815,2.8900709219858154
November,19,BATTERY,2315,8.209219858156029
November,19,BURGLARY,1704,6.042553191489362
November,19,CONCEALED CARRY LICENSE VIOLATION,4,0.014184397163120567
November,19,CRIM SEXUAL ASSAULT,74,0.2624113475177305
November,19,CRIMINAL DAMAGE,2429,8.613475177304965
November,19,CRIMINAL SEXUAL ASSAULT,34,0.12056737588652482
November,19,CRIMINAL TRESPASS,637,2.2588652482269502
November,19,DECEPTIVE PRACTICE,1862,6.602836879432624
November,19,GAMBLING,5,0.01773049645390071
November,19,HOMICIDE,6,0.02127659574468085
November,19,INTERFERENCE WITH PUBLIC OFFICER,26,0.09219858156028368
November,19,INTIMIDATION,10,0.03546099290780142
November,19,KIDNAPPING,5,0.01773049645390071
November,19,LIQUOR LAW VIOLATION,47,0.16666666666666666
November,19,MOTOR VEHICLE THEFT,935,3.3156028368794326
November,19,NARCOTICS,522,1.851063829787234
November,19,NON-CRIMINAL,2,0.0070921985815602835
November,19,OBSCENITY,4,0.014184397163120567
November,19,OFFENSE INVOLVING CHILDREN,58,0.20567375886524822
November,19,OTHER OFFENSE,985,3.49290780141844
November,19,PROSTITUTION,54,0.19148936170212766
November,19,PUBLIC PEACE VIOLATION,83,0.29432624113475175
November,19,ROBBERY,721,2.5567375886524824
November,19,SEX OFFENSE,102,0.3617021276595745
November,19,STALKING,12,0.0425531914893617
November,19,THEFT,7238,25.666666666666668
November,19,WEAPONS VIOLATION,54,0.19148936170212766
November,20,ARSON,7,0.024822695035460994
November,20,ASSAULT,662,2.347517730496454
November,20,BATTERY,1813,6.429078014184397
November,20,BURGLARY,673,2.3865248226950353
November,20,CONCEALED CARRY LICENSE VIOLATION,1,0.0035460992907801418
November,20,CRIM SEXUAL ASSAULT,41,0.1453900709219858
November,20,CRIMINAL DAMAGE,1312,4.652482269503546
November,20,CRIMINAL SEXUAL ASSAULT,18,0.06382978723404255
November,20,CRIMINAL TRESPASS,350,1.2411347517730495
November,20,DECEPTIVE PRACTICE,784,2.780141843971631
November,20,GAMBLING,5,0.01773049645390071
November,20,HOMICIDE,3,0.010638297872340425
November,20,INTERFERENCE WITH PUBLIC OFFICER,10,0.03546099290780142
November,20,INTIMIDATION,9,0.031914893617021274
November,20,KIDNAPPING,5,0.01773049645390071
November,20,LIQUOR LAW VIOLATION,22,0.07801418439716312
November,20,MOTOR VEHICLE THEFT,476,1.6879432624113475
November,20,NARCOTICS,664,2.354609929078014
November,20,OFFENSE INVOLVING CHILDREN,49,0.17375886524822695
November,20,OTHER OFFENSE,785,2.7836879432624113
November,20,PROSTITUTION,30,0.10638297872340426
November,20,PUBLIC INDECENCY,1,0.0035460992907801418
November,20,PUBLIC PEACE VIOLATION,101,0.35815602836879434
November,20,ROBBERY,362,1.2836879432624113
November,20,SEX OFFENSE,54,0.19148936170212766
November,20,STALKING,13,0.04609929078014184
November,20,THEFT,2989,10.599290780141844
November,20,WEAPONS VIOLATION,43,0.1524822695035461
November,22,ARSON,30,0.10638297872340426
November,22,ASSAULT,1334,4.7304964539007095
November,22,BATTERY,3520,12.4822695035461
November,22,BURGLARY,1397,4.953900709219858
November,22,CONCEALED CARRY LICENSE VIOLATION,1,0.0035460992907801418
November,22,CRIM SEXUAL ASSAULT,64,0.22695035460992907
November,22,CRIMINAL DAMAGE,2877,10.202127659574469
November,22,CRIMINAL SEXUAL ASSAULT,11,0.03900709219858156
November,22,CRIMINAL TRESPASS,541,1.9184397163120568
November,22,DECEPTIVE PRACTICE,1093,3.875886524822695
November,22,GAMBLING,14,0.04964539007092199
November,22,HOMICIDE,41,0.1453900709219858
November,22,INTERFERENCE WITH PUBLIC OFFICER,47,0.16666666666666666
November,22,INTIMIDATION,12,0.0425531914893617
November,22,KIDNAPPING,47,0.16666666666666666
November,22,LIQUOR LAW VIOLATION,31,0.1099290780141844
November,22,MOTOR VEHICLE THEFT,1086,3.851063829787234
November,22,NARCOTICS,1568,5.560283687943262
November,22,OBSCENITY,4,0.014184397163120567
November,22,OFFENSE INVOLVING CHILDREN,223,0.7907801418439716
November,22,OTHER OFFENSE,1528,5.418439716312057
November,22,PROSTITUTION,8,0.028368794326241134
November,22,PUBLIC INDECENCY,1,0.0035460992907801418
November,22,PUBLIC PEACE VIOLATION,133,0.4716312056737589
November,22,ROBBERY,792,2.8085106382978724
November,22,SEX OFFENSE,68,0.24113475177304963
November,22,STALKING,13,0.04609929078014184
November,22,THEFT,4066,14.418439716312056
November,22,WEAPONS VIOLATION,251,0.8900709219858156
November,24,ARSON,24,0.0851063829787234
November,24,ASSAULT,1067,3.7836879432624113
November,24,BATTERY,3096,10.97872340425532
November,24,BURGLARY,1189,4.216312056737588
November,24,CRIM SEXUAL ASSAULT,51,0.18085106382978725
November,24,CRIMINAL DAMAGE,2581,9.152482269503546
November,24,CRIMINAL SEXUAL ASSAULT,26,0.09219858156028368
November,24,CRIMINAL TRESPASS,553,1.9609929078014185
November,24,DECEPTIVE PRACTICE,1049,3.719858156028369
November,24,GAMBLING,19,0.0673758865248227
November,24,HOMICIDE,20,0.07092198581560284
November,24,INTERFERENCE WITH PUBLIC OFFICER,35,0.12411347517730496
November,24,INTIMIDATION,6,0.02127659574468085
November,24,KIDNAPPING,9,0.031914893617021274
November,24,LIQUOR LAW VIOLATION,41,0.1453900709219858
November,24,MOTOR VEHICLE THEFT,830,2.9432624113475176
November,24,NARCOTICS,1249,4.429078014184397
November,24,OBSCENITY,2,0.0070921985815602835
November,24,OFFENSE INVOLVING CHILDREN,122,0.4326241134751773
November,24,OTHER OFFENSE,1280,4.539007092198582
November,24,PROSTITUTION,124,0.4397163120567376
November,24,PUBLIC INDECENCY,1,0.0035460992907801418
November,24,PUBLIC PEACE VIOLATION,66,0.23404255319148937
November,24,ROBBERY,788,2.7943262411347516
November,24,SEX OFFENSE,88,0.3120567375886525
November,24,STALKING,8,0.028368794326241134
November,24,THEFT,4754,16.858156028368793
November,24,WEAPONS VIOLATION,124,0.4397163120567376
November,25,ARSON,105,0.3723404255319149
November,25,ASSAULT,2100,7.446808510638298
November,25,BATTERY,6132,21.74468085106383
November,25,BURGLARY,2482,8.801418439716311
November,25,CONCEALED CARRY LICENSE VIOLATION,8,0.028368794326241134
November,25,CRIM SEXUAL ASSAULT,98,0.3475177304964539
November,25,CRIMINAL DAMAGE,4315,15.301418439716311
November,25,CRIMINAL SEXUAL ASSAULT,25,0.08865248226950355
November,25,CRIMINAL TRESPASS,670,2.375886524822695
November,25,DECEPTIVE PRACTICE,1503,5.329787234042553
November,25,GAMBLING,38,0.1347517730496454
November,25,HOMICIDE,53,0.1879432624113475
November,25,INTERFERENCE WITH PUBLIC OFFICER,124,0.4397163120567376
November,25,INTIMIDATION,16,0.05673758865248227
November,25,KIDNAPPING,34,0.12056737588652482
November,25,LIQUOR LAW VIOLATION,89,0.31560283687943264
November,25,MOTOR VEHICLE THEFT,2723,9.656028368794326
November,25,NARCOTICS,3186,11.297872340425531
November,25,NON-CRIMINAL,3,0.010638297872340425
November,25,OBSCENITY,4,0.014184397163120567
November,25,OFFENSE INVOLVING CHILDREN,284,1.0070921985815602
November,25,OTHER NARCOTIC VIOLATION,1,0.0035460992907801418
November,25,OTHER OFFENSE,2422,8.588652482269504
November,25,PROSTITUTION,625,2.2163120567375887
November,25,PUBLIC INDECENCY,1,0.0035460992907801418
November,25,PUBLIC PEACE VIOLATION,224,0.7943262411347518
November,25,ROBBERY,1632,5.787234042553192
November,25,SEX OFFENSE,141,0.5
November,25,STALKING,21,0.07446808510638298
November,25,THEFT,6867,24.351063829787233
November,25,WEAPONS VIOLATION,510,1.8085106382978724
October,01,ARSON,10,0.03546099290780142
October,01,ASSAULT,1216,4.3120567375886525
October,01,BATTERY,2434,8.631205673758865
October,01,BURGLARY,421,1.4929078014184398
October,01,CONCEALED CARRY LICENSE VIOLATION,2,0.0070921985815602835
October,01,CRIM SEXUAL ASSAULT,68,0.24113475177304963
